,hotel_name,review,rating
240,Double-K Inn HK,最初是朋友介紹給我的，元宵節那時去看演唱會本來就打算住這的了，可是沒能訂到。這次只是去走走剛好有房就住一下啦。房東人很好，前期服務很到位！旅店位於尖沙咀而且還在尖沙咀地鐵站旁邊這個地理位置這個已經沒什麼好說了。房間很乾淨。只是我和朋友很傻的差點把自己悶死在裡面，因為沒開抽風！想到都想笑。稍微有一個缺點，就是附近食宵夜的地方不多！不像在旺角那邊很多宵夜店任君選擇。可能也不是很熟悉這邊的關係吧，我們逛得又餓又累眼看不知道該往哪裡走才有宵夜食！最後只在樓下小販檔解決了！總體很好，下次能搶到房間的話還會來！,5/5
241,Double-K Inn HK,同女友去香港遊玩，此地位置良好，附近有一蘭拉麵、K11、和巴拿分道，鄰近尖沙嘴地鐵站。到達機場搭AP21方便。房間五臟俱全。,5/5
242,Double-K Inn HK,單人旅遊 方便性高 近地鐵 價錢便宜 剛好前面就是彌敦道了 非常棒的商圈 吃東西買東西都方便 離地鐵2步路就到 非常推....,5/5
243,Singapore Hostel,"Most 3rd class service. Very rude
Don’t even think to stay Chungking mansion.",1/5
244,Singapore Hostel,"(Translated by Google) There is no room for the room or bathroom, and there is no place for the hot water to be used in less than three minutes! Sound insulation is not good. The whole building is full of hotels. Every time you use the …",1/5
245,Singapore Hostel,GOOD,2/5
246,Singapore Hostel,my guess is that in this building every hostel is the same.,3/5
247,Singapore Hostel,,3/5
248,Singapore Hostel,"(Translated by Google) I had booked a ""standard single private"" room, but was upgraded to a room with two beds. I have stayed in a hostel earlier in Hong Kong, which also cost 30 HKD more, and Singapore hostel was much better in every way. …",4/5
249,Singapore Hostel,"(Translated by Google) For backpackers
(Original)
Buat backpacker",4/5
250,Singapore Hostel,,4/5
251,Singapore Hostel,Reasonable price. Exceptionally clean and comfortable for those who seeks for a backpacking-styled place to stay. Located in the heart of Tsim Sha Tsui and near to 2 MTR Stations. The building's elevator is too small though. Waited almost 15 mins just to get onboard.,5/5
252,Singapore Hostel,Very clean. Nice staff. The tv has only few channels though.,5/5
253,Kabayan Hostel,"Don't ever visit this place, receptionist is so rude and unfriendly. They cancelled my booking without prior notice just like that. Reading the reviews in traveloka they did the same to other guests then they try to charge double fare if guests still want the room.",1/5
254,Kabayan Hostel,The service is absurd and the place is very dirty. I would never go back to this place.,1/5
255,Kabayan Hostel,NEVER AGAIN.,1/5
256,Kabayan Hostel,,1/5
257,Kabayan Hostel,,1/5
258,Narli Guest House,"Rooms here are terrible and are dirty with Indian food stains and lipstick stains , and the hallway smells like Indian food and poop",1/5
259,Narli Guest House,"(Translated by Google) The location of the hostel is not a clear hotel, and the rooms are small, so you can not walk around and eat food everywhere. …",1/5
260,Everest Hostel,"DISGUSTING, DAMP AND DIRTY
Avoid at all costs. Hong Kong is expensive but don’t skimp on accommodation. This building is so overcrowded and the rooms are tiny and extremely damp. …",1/5
261,Everest Hostel,"Better off paying a bit more for somewhere else
My flight was delayed.. When I arrived they cancelled my booking and tried to take money from card. They then only wanted to give me a room at a more expensive …",1/5
262,Everest Hostel,"AVOID!!! AWFULLY RUDE MANAGEMENT. DISGUSTING, TINY ROOMS.
I wish we had checked the Google reviews before booking. As others have said, …",1/5
263,Everest Hostel,YOU GUYS KEEP GETTING MONEY FROM MY CARD !!!!!!!! FROM ALL THE RRVIEWERS USE YOUR CARD WISELY SOME MERCHANT MIGHT STEAL MONEY TO YOUR ACCOUNT... SPECIALLY THIS EVEREST HOSTEL IS A BIG FRAUD. PLEASE COMMENT THOSE PEOPLE WHO EXPERIENCED WHAT …,1/5
264,Everest Hostel,"Horrible experience. Not friendly staff. Did not feel safe. Absolutely disgusting rooms. Heavily stained blanket, see through towels, and very bad mold problem - to the point I was physically gagging. Usually can tough anything out, but this was so bad I did not complete my stay. Of course, they refused a refund. Do NOT stay here.",1/5
265,Everest Hostel,"It's very basic and small, but it still has everything you need- a clean space, comfy bed, hot water, wifi, and air conditioning, and all in a great location. No issues with the service.",4.3/5
266,Everest Hostel,"Cheap, great location, but hard To find ( it's in the D block 14'th floor). You must have a bigger room, atleast a 2 ben one. The bathroom is extremely small(around 1.5 m^2) You can eat cheap in the underpass",4/5
267,Everest Hostel,here in chunking mansion alot of guest house for stay cheap prices alot of range for restaurant food shopping,4/5
268,Everest Hostel,"This place is a scam, they email you, then 6 mins later if you don't reply, cancel your booking. Then tell you the room rate is triple, lol... not falling for that, byeee",1/5
269,Everest Hostel,"DISHONEST AND SCAMMERS!!!!!
They cancelled our booking last minute!! THEN when we try to amend and rebook they have upped the price by 4times the original amount!!!!SCAMMERS Now they leave us impossible to find a good deal. Unreliable and dishonest!",1/5
270,Double Star Guesthouse,"Clean and cosy and very affordable
Has everything needed for a comfortable stay
Would stay here again on the next trips!",5/5
271,Double Star Guesthouse,,5/5
272,Euro Hostel,有小強細細隻個d，明顯無除虫，但大體都企理,3.7/5
273,Euro Hostel,,5/5
274,Euro Hostel,,5/5
275,Kyoto Guest House,,1/5
276,Kyoto Guest House,,3/5
277,Kyoto Guest House,"Its a good place to stay when you are on a low budget. It is clean, quiet and OK.",4/5
278,Kyoto Guest House,"Ended at this guest house after 14 days of quarantine
Got a good price same as before because I am a good tenant
Problem the toilet was not working correctly and resisted to replace the part …",5/5
279,Kyoto Guest House,,5/5
280,New Hong Kong Guest House,"(Translated by Google) Everything is not right except close to the center.
(Original)
중심가와 가깝다는걸 제외하면 모든게 부적합",1/5
281,New Hong Kong Guest House,"(Translated by Google) the room is too small, the toilet as well as the bathroom is outside which is shared with other residents …",3/5
282,New Hong Kong Guest House,"(Translated by Google) There are many shops and convenient transportation
(Original)
商舖林立，交通方便",4/5
283,New Hong Kong Guest House,,5/5
284,Holland Guest House,(Translated by Google) They sell my room to others. Arriving there my room was not there. They forced the four of us in one dirty room and the smell of cigarettes. They are cheats. I hope no one will be fooled again by this Holland Guest …,1/5
285,Holland Guest House,(Translated by Google) It is too narrow and uncomfortable ㆍ It is possible to drink alone but it is better to go to hotel if two are over …,1/5
286,Holland Guest House,only cheap.but hot shower,3/5
287,Holland Guest House,Please friggin change your address because i went to the d blok 15th floor just to find out i need to go to c blok 13th floor we bring many luggage and it is very VERY INCONVENIENT,3/5
288,Holland Guest House,Cramped and undecorated,3/5
289,Holland Guest House,"(Translated by Google) If you travel, you can. Beds are small..but clean..super strategic but …",3/5
290,Holland Guest House,,3/5
291,Holland Guest House,,3/5
292,Holland Guest House,"Good place to stay, I visited 3 years ago. Not sure about now.",4/5
293,Holland Guest House,"(Translated by Google) Small room, but in the center
(Original) …",4/5
294,Hotel Skycity,"It has been my ambition to review only places that I thought were above and beyond the ordinary. Reluctantly, I have to reconsider this policy after my stay here. …",1/5
295,Hotel Skycity,"We booked hotel sky star and when we arrived at the place, they brought us to sky lark which was a couple of floors higher and the guy told us in the reception to comeback and check in after 2hrs. Imagine WE JUST ARRIVED after a long tiring …",1/5
296,Hotel Skycity,"For those cheap traveller is good for this area just to sleep, close to many famous area of kawloon area. But the stairs are yucky so many spits in the surroundings.. …",1/5
297,Hotel Skycity,It’s really small. Using the elevetor is a pain and is always crowded.,1/5
298,Hotel Skycity,"WARNING!!! Extremly rude management. Betrayed me. NEVER BOOK HERE!!!!!! They even appear with different names, on many sites as SKYVIEW hotel. Fitting name would be hellview!!!!",1/5
299,Hotel Skycity,"Really small room, without even a window and not very clean.",1/5
300,Hotel Skycity,,1/5
301,Hotel Skycity,,1/5
302,Hotel Skycity,,1/5
303,Hotel Skycity,"The place is quite small. By quite I mean, very. In a triple room, the space that was left for us to move was a 1 feet by 4 feet corridor. The bathrooms have shower right above the commode which is practically disgusting. The facilities inside the room are average. The staff is good though.",2/5
304,Hotel Skylark,"Cockroaches roaming around, dead ones in the soap dispencer, no soap. Not like the pictures on booking, super small. The bedsheets was really dirty and stains every where and the bed was like sleeping on a rock. Elevators super slooow. Good thing was the ac and free water",1/5
305,Hotel Skylark,not happy as i know it is a budget room . the room is so small my bathroom at home is bigger than this.everything on the internet looks much better in the photo what a joke .wont recommend to anyone.not even worth one star as a rating..rooms in the philippines are much better and bigger and cheaper.,1/5
306,Hotel Skylark,"The location is convenient , the budget room is very small. There was a constant smell of sewage and cigarette smoke .There was no toilet paper in bathroom. The beddings were clean. A 1 off experience suitable for overnight flights on a budget.",2/5
307,Hotel Skylark,Area is kinda shady with constant people trying to force you to buy stuff. You have one elevator to get to your room which has a huge line to get on every time. Rooms are very tiny but I guess that is typical Hong Kong. The hotel was hard …,2/5
308,Hotel Skylark,,2/5
309,Hotel Skylark,"It is a very small hotel with extrem small rooms, but okay for some days. Advantages: good location, clean, friendly and helpful personal, reasonable price. Disadvantages: the bed and blanket is to small for two people, sometimes extreme …",3/5
310,Hotel Skylark,"Ok for short trip, business and anything where you don't need the room to be more than a sleeping place.
Clean, great team working there.",3/5
311,Hotel Skylark,Location is nice and good place for the price,3/5
312,Hotel Skylark,,3/5
313,Hotel Skylark,,3/5
314,Hotel Venus,"UPDATE 3/24/2019 - good news They tried to make me move to another room again (third time in 3 days??)
CHECK IN - the worst of any place. I arrive the day of check in and they took my …",1/5
315,Hotel Venus,"The worst hotel. If you stay in there, you will not fall asleep. Run away from there",1/5
316,Hotel Venus,(Translated by Google) I do not use the room service because there are three hotel check - ins on a small desk with bag and baggage. …,1/5
317,Hotel Venus,"(Translated by Google) When we arrived with the reservation, it pays for a room for 3 adults and a 2 year old baby there was no room so they divided us in two and the next day they changed our hotel to one called skystar or something like …",1/5
318,Hotel Venus,,1/5
319,Hotel Venus,,1/5
320,Hotel Venus,Small room... Good for tight budget... Environment inside the building is not comfy.,2/5
321,Hotel Venus,,2/5
322,Hotel Venus,Clean and Cheap but during troubles. Slightly noisy AC. TV unplugged and in Chinese. But hair dryer and very good WIFI. Noisy WC door next door. Cleaning woman doubles as receptionist about 11 to 13. Hot and cold mineral water. 150HK is about right.,3/5
323,Hotel Venus,"The room I got was quite small 10' x 10' but they have air conditioning, a fridge, a fan and a shower. The accommodation is pretty decent. The location great though! Sometimes the elevators are annoying, it takes a while up to 15 minutes to get an elevator only 5 people fit at a time before it overloads.",3/5
324,International Inn,"Planned to stay there 3 nights then had a very bad experience staying at this hotel in Feb20-23, 2017. Toilet/shower is way too small. Fist day of staying I was bitten by some kind of insects from their bed (dirty bed), 2nd day of saying, …",1/5
325,International Inn,One of the worst nightmares !!!!!such a worst room ...so small like a jail cell.only a coat space for 750 hk dollars per day!!!!!!!never ever stay here or book by internet....even in fair season..can get far better rooms for cheaper or same price,1/5
326,International Inn,,1/5
327,International Inn,,1/5
328,International Inn,"Very good location and price. It's not fancy, the room is small and the TV never worked, but it didn't went to HK to watch TV. It was clean the account and heating worked very well and it was clean, the staff cleaned everyday. A bus stop in …",3/5
329,International Inn,Clean good facilities inexpensive,3/5
330,International Inn,Too crowded. Room small... Good location.,3/5
331,International Inn,"(Translated by Google) Very cheap for the prices of lodging that are handled in Hong Kong.
Clean and safe place. New . But Chiquito. Good sector ideal to go out at night …",3/5
332,International Inn,"(Translated by Google) The sparrow is small and complete, but it is really small. …",3/5
333,International Inn,"(Translated by Google) One of the cheapest guest houses in Ching Mansion
(Original)
청킹맨션에 있는 저렴한 게스트하우스들 중 하나",3/5
334,Whole Sunshine Internation Hotel,"(Translated by Google) Poor hygienic environment, stagnant, often suspended toilet flushing water, poor network environment but its WIFI is also very unstable The waiter is insufficient (basically only one person) failed to provide basic …",1/5
335,Whole Sunshine Internation Hotel,홍콩 내에서 치안 최악의 위치입니다.위치 유의하고 예약하세요,1/5
336,Whole Sunshine Internation Hotel,想不到這地方也有這麼好的房間,3/5
337,Whole Sunshine Internation Hotel,일이있어서안갔어요,3/5
338,Whole Sunshine Internation Hotel,1.房間位於大堂，有些尷尬2.電視機壞了，如果轉就可能要轉細房間3.對於經濟能力有限的人是不錯的選擇。但如果你有錢我建議你轉eaton hotel4.我入住的價錢是300，如果電視運作正常的話還可以,3.2/5
339,Whole Sunshine Internation Hotel,交通方便快捷！樓下就可以購物，離海港城、新太陽廣場超近！酒店設施齊全，前台服務員態度很好，由於我是第二次去香港，所以不太熟悉，服務員詳細介紹，棒棒噠👍下次去都會訂這裏,3.7/5
340,Whole Sunshine Internation Hotel,"This hotel located in chungkung mansion. BlockA,
New renovated.
Very good location. …",4/5
341,Whole Sunshine Internation Hotel,"The hotel was way better than expected, very clean, warm welcomes, and we got a free upgrade due to the availability of rooms! For the price, you're definetly getting more than you paid for.",4.5/5
342,Whole Sunshine Internation Hotel,엘레베이트가작아서불편하기는하지만가격대비훌룽하다객실청소부분이좀안좋다알아서청소해주는다른호텔과는다른점이야기해야청소해준다는점마이통하지않는점에서불편햇다,4/5
343,Whole Sunshine Internation Hotel,非常好下次還會選擇,4/5
344,Canadian Hostel,,1/5
345,Canadian Hostel,"Sheets were stained, our room smelt like an old sock that was washed in vinegar and dried. Place felt really icky. Staff we’re nice though",2/5
346,Canadian Hostel,It's OK .. only for stay,3/5
347,Canadian Hostel,Clean room...,3/5
348,Canadian Hostel,"(Translated by Google) Ok Service ...
(Original)
Pelayanan Ok...",4/5
349,Canadian Hostel,Best price. Clean room. Been here 2 weeks already.,5/5
350,Canadian Hostel,,5/5
351,Tokyo Hostel,"That's, by far, the worst place I've ever been. 1. Staff and service: very poor and almost rude2 Room: very very small rooms (bathroom might less than 2m²), not always hot water. …",1/5
352,Tokyo Hostel,We booked 2 rooms for 4 people at the New Tokyo Hostel however the management insisted we had booked one room. Once they realised their mistake they woke us up at 2am to try and give us a room key for our other room. They said that because …,1/5
353,Tokyo Hostel,Avoid this hotel and the management. We were forced into one room and had to share beds even though we had paid for two rooms. The room lacked in bedding and had no towels. No refunds and the management is more unyielding than a ferret with …,1/5
354,Tokyo Hostel,,1/5
355,Tokyo Hostel,Nice but too expensive,3/5
356,Tokyo Hostel,,3/5
357,Tokyo Hostel,Overall it was nice,4.3/5
358,Tokyo Hostel,Good location,5/5
359,Tokyo Hostel,"(Translated by Google) Conveniently located
Everything interesting is near …",5/5
360,G Loft,I know that the check-in time is only until 11:30PM so I immediately informed the property that we have a delayed flight and that we'd most likely arrive later than that. I sent them a message at around 4-5PM. We arrived in HK airport at …,1/5
361,G Loft,Not to venture it's a human cage,1/5
362,G Loft,,1/5
363,G Loft,,1/5
364,G Loft,"(Translated by Google) There is no way to communicate in Chinese, but only simple English is required. First take the elevator to the 15th floor to register the room card, the room is on the 7th floor of the a4 (a floor is roughly divided …",3/5
365,G Loft,,3/5
366,Comfort guesthouse,"The location in the city may be convenient, but the air conditioning was so loud my wife could not sleep with it on, which meant I could not sleep because it was too hot. The sheets were filthy; there were bugs at times. They gave us the …",1/5
367,Comfort guesthouse,"Very horrible place to stay! Save yourself from trouble! The room is so small and bed bugs on the mattress. And the indian guy in the reception is nasty and absolutely zero knowledge of customer service, arrogant and smelly. If I can give …",1/5
368,Comfort guesthouse,False advertising. Box is an understatement to describe the rooms,1/5
369,Comfort guesthouse,"The lock in our room did not work so we had to go to Pay Less Guesthouse where the room was tiny, dirty and with roaches.",1/5
370,Comfort guesthouse,"The room is not the same with picture, more smaller ,poor facilities",1/5
371,Comfort guesthouse,Location is very bad and rooms are congested,1/5
372,Comfort guesthouse,"The hotel did not have my reservation from Trip, and it was booked. Cannot comment.",1.2/5
373,Comfort guesthouse,"(Translated by Google) An extremely small place, it does not give you much confidence if it is neat or not and is in the middle of a market that is not safe, everyone pulls you to buy something and at night it is insecure. The photos of the …",1/5
374,Comfort guesthouse,"(Translated by Google) It's a lot of stuff. I am a friend of a warrant.
(Original) …",1/5
375,Comfort guesthouse,,1/5
376,New Yan Yan Guest House,"Cheap and best guest house in town. clean and comfortable,good price .Rooms are big then other guest house.",5/5
377,New Yan Yan Guest House,"Location is really good. Right next to Tsin Sha Tsui station and very accessible since stores and eating place are near. The room is clean, towels are clean too. The guy who is in charge is very nice since he let us leave our baggage even …",4/5
378,New Yan Yan Guest House,"This was a nice experience with YAN YAN GUEST HOUSE, we booked our room a day before our flight for very very very AFFORDABLE PRICE. 😁😁(Php4,700.00 for 4nights and 5 days)💵💵💵 we really saved a lot plus the owner was so helpful and very …",4/5
379,New Yan Yan Guest House,Evry cheap but nice location in Tsim Sha Tsui,3/5
380,New Yan Yan Guest House,Well...,3/5
381,New Yan Yan Guest House,Well..,3/5
382,New Yan Yan Guest House,"(Translated by Google) Chungking Mansion, so that has its specific atmosphere. Some will not want to be there at all because of all the hustle and bustle, with a lot of Pakistani. Other does not matter, it is the place with the cheapest …",2/5
383,New Yan Yan Guest House,"(Translated by Google) We stayed here for 3 nights. From April 2nd to 5th, 2014, we had a group of 13 people. It was difficult to make a reservation. We stayed apart. Others lived in Kyoto. Four of us booked New China. Thinking about the …",4/5
384,New Yan Yan Guest House,"(Translated by Google) We stayed 12 nights in July 2017, in a room for 3 people. The description on the booking site was perfect ... the room very clean, small private bathroom and toilet, air conditioning ... It is very difficult to find a …",5/5
385,New Yan Yan Guest House,"(Translated by Google) Friendly staff
(Original)
Ramah stafnya",5/5
386,7 Days Inn,不好，有事都不能退房,1/5
387,7 Days Inn,網上寫的地址太坑爹啦！說在東門商圈晒布路地鐵站，事實是出地鐵要打車到人民路和筍崗路上！被網上忽悠了，且房間舊舊的！下次不會在住這家了！一點不好！第一次在攜程上訂到這麼忽悠的！,3.5/5
388,7 Days Inn,"It is quite convenient for traveling as closing to subway, not too noisy even in the main road.",4/5
389,7 Days Inn,"It is the hotel type with cheap price, but good condition and service.",4/5
390,7 Days Inn,"Based on the price, it is worth of recommending. the reception is with good service.",4/5
391,7 Days Inn,"It is the hotel closed to city center, cheap price, convenient for travling and shopping.",4/5
392,7 Days Inn,"The room condition is good, clean and clear, quick wi fi connection.",4/5
393,7 Days Inn,"Nice facilities, especially there is washing machine, which is good for people.",4/5
394,7 Days Inn,"convenient for traveling and shopping, also good for selecting restaurant.",4/5
395,7 Days Inn,"the servant is with good attitude, giving us the help when necessary.",4/5
396,Gloria Guesthouse,Its dirty hole,1/5
397,Legend Guest House,"It’s easy to find, but the place is so crowded. But the room is comfortable to be stayed.",3/5
398,Legend Guest House,Good location! Close to everything! Basic rooms that are extremely small but if you are not fussy then you probably cannot go wrong. The building itself is old and rundown but if you are just after a bed with a shower & toilet then give it a go.,3/5
399,Legend Guest House,The place is centrally located for everything you might need and clean. Wifi is good.,4/5
400,Legend Guest House,"Even with the rate of the cheapness, I wouldnt recommend it. The lobby smells terrible, the room smells like a one week curry. But it kinda has some features, like wifi and hot water. Wait... Is this a thing????",2/5
401,Legend Guest House,Don't trust agoda review. Location is good but lady staff not friendly .I booked a double room the bed is smaller than the queen size bed.very small room luggage need to go under bed no chair and not even a bottle of drinking water in room .will not recommend friends and will not come back to this hotel again,1/5
402,Legend Guest House,For me we stayed in here for about 5 nights. Everytime we go out for a tour once we got back our room is automatically clean. The towels are new. The bathroom is neat. The staff is very kind to us. If ever I'll visit hongkong again I'll stay in here again.,5/5
403,Legend Guest House,"Its nice and beautiful. It has fast wifi and even though its small, its a very safe place.",5/5
404,Legend Guest House,"T'was a good stay. Fast WiFi, as advertised. They clean rooms everyday. Water is strong. Aircon is good. With tv, local channels only, no cable. Small ref not working in our room though, was not replaced even when requested.",3/5
405,Legend Guest House,"We stayed in Sandhu Hotel during our visit to HongKong
It is the best hotel with Affordable rates
Located in the main location easily accessible by Bus ,Train and star ferry in a …",5/5
406,Legend Guest House,"Nice location along nathan road, next to tsim sha tsui MTR station. Airport bus 26 and 21 stops in front of the building. By the way, tiny compact rooms. …",3/5
407,Mini Hotel Central,"Like it's name Mini Hotel, Room are Mini too, Clean n Tiday. No Tooth Brush n paste only Shampoo n Towels. Overall good place.",4/5
408,Mini Hotel Central,I can hear people voice from others room...very disturbing when i was sleeping.In the morning always make me awake.This hotel very old need to renovation..all the furniture was old.I stay before in mini hotel Causeway bay..there was very …,1/5
409,Mini Hotel Central,"The food is from outside restaurants, there aren't strong wifi and the rooms are too small for me. The toilet is broken. Worse than my university hostel.",1/5
410,Mini Hotel Central,Clean and bright looking room.,5/5
411,Mini Hotel Central,"Perfect for solo travel.
The hotel is located in the heart of Hong Kong.
The room are really small but clean.
Nice atmosphere at the hall with live piano.",4/5
412,Mini Hotel Central,"It was good stay but i can hear the people from the other room haha and also the sink is dripping. But the bed is comfortable, the room is clean.",3/5
413,Mini Hotel Central,My room was facing the alley with no view. The bathroom is small with the shower stall only 18 inches wide. The exhaust fan in the bathroom cannot be turn off and it circulates all the foul smell from the alley into the sleeping …,2/5
414,Mini Hotel Central,just visit the lobby :),3/5
415,Mini Hotel Central,"Always found this place to be cheap, clean and with a fantastic location in Central. …",4/5
416,Mini Hotel Central,The price of our room and the location of hotel mini can’t be beat. We took the tram from the airport and could walk to the hotel from Hong Kong station. It did take us a bit of time to find the hotel as we were working with online maps. …,5/5
417,Best Western Plus Hotel Kowloon,"Bed dirty. Very filthy, full of hair, large dust, and other small debree.",1/5
418,Best Western Plus Hotel Kowloon,"Excellent price for spacious rooms, albeit rather outmoded.",5/5
419,Best Western Plus Hotel Kowloon,"As residents of Hong Kong Island, my wife and I decided to use our Fortune Wings points to stay at this hotel in TST to explore the area a bit more. We didn't really expect a lot since it is quite a cheap hotel and the reviews (especially …",1/5
420,Best Western Plus Hotel Kowloon,"Good location, good value for money. Hotel itself is really old and smelly and got strong cigarette smell.",3/5
421,Best Western Plus Hotel Kowloon,"They have good facilities, accommodating staff,.having a accomodating staff for me is a very very good factor..thank you",4/5
422,Best Western Plus Hotel Kowloon,Been staying here for quarantine for the past week. The room is quite nice and the view that comes with it is nice too. Large bathroom and comes with loads of amenities. The service is instant aswell. Overall its been a really nice experience.,3/5
423,Best Western Plus Hotel Kowloon,It's an average economical hotel. Located at a prime location of Tsim Sha Tsui. Easy to travel to and from.,3/5
424,Best Western Plus Hotel Kowloon,"Pros: big room with windows (corner unit)
Cons: overwhelming cigarette smoke wafts through the air perpetually, wifi does not work (restarting the router does not help), warm water at best (for a minute …",1/5
425,Best Western Plus Hotel Kowloon,"Budget Hotel!! Located very close to amenities. Very well connected to all the destinations from this place. You can easily access the bus, metro stations easily from this place. Staffs are kind and humble. …",3/5
426,Best Western Plus Hotel Kowloon,"Nice hotel for a reasonable price with quite a good position in the center. I loved that you could make a tea or coffee in your room cause I really need a kick in the morning. The breakfast was quite okay, even though the selection was not …",4/5
427,Prestige Guesthouse,"(Translated by Google) Waiting for a long time to lift the entrance.
(Original)
รอลิฟท์นาน ทางเข้าแอบน่ากลัว",3/5
428,Prestige Guesthouse,,3/5
429,Peace Guest House,"Frankly the place are easy to find and access,just step away from harbor and metro.Nice guy operating the place,room are clean and I did enjoy the staying due to price location and cleanliness.",5/5
430,Peace Guest House,"We booked through Agoda starting from last night for 5 days, fully paid. But when we arrived, the door man said he cannot find the booking info. We called hotel phone listed on this google map many times. No one answered. It was late night …",1/5
431,Peace Guest House,"The owner is a scammer.It was around 2am when I arrived at the hostel,but no one opened the door even I kept calling the owner by phone for ***y ***y times still didn't pick up.I was waiting until 4am.II felt so exhausted and have had to …",1/5
432,Peace Guest House,"Well run, tidy and with friendly, helpful staff. Rooms are small but that’s HK standard so no issue for us. A good choice for a budget guesthouse. Location is perfect, near to public transport, ferries, restaurants and the Avenue of Stars where the light shows are on every night.",4/5
433,Peace Guest House,This is one of the worst place I've ever stayed at. The room and bathroom is very tiny. The size room was just slightly bigger than size of a normal standard USA bathroom size. You can now picture how small the room really is. There were 3 …,1/5
434,Peace Guest House,"The room overall are acceptable.
The cleanliness are good,plus good wifi signal,bathroom with toilet and …",5/5
435,Peace Guest House,The peace guest house is a no frills budget option that prides itself on being true to local character. Yet if what you want is a room that can barely fit a bed inside an enormous building full of local families you may have your place. …,2/5
436,Peace Guest House,"cons: super small and no window.
pros: however, its pretty clean and it has an own bathroom. additionally its super central and metro station is in 3‘ walking distance. …",4/5
437,Peace Guest House,"If you’re looking for cheap accommodation in Hong Kong, Chung King Mansion is the place to go. The whole building has different hotels and guest houses. But be prepared to stay at a really small place. You can watch the room tour I did below.",3/5
438,Peace Guest House,"Mr.Paul was so accomodating,thank you so much👌😆 be back soon and definitely stay again at peaceguesthouse 💯 PS. rooms are very clean and tidy👏",5/5
439,Osaka Guest House,"(Translated by Google) Single room 245hkd
(Original)
싱글룸 245hkd",3/5
440,Osaka Guest House,"150 per night single bed.. has wifi,, hot water for coffee noodles",5/5
441,7 Days Inn,Fair,5/5
442,7 Days Inn,,5/5
443,New United Co-Operate Hotel,"This place is pretty standard for this type of hotel in the Chungking Mansion. Tiny, thin walls but clean and comfortable enough. Bonus points for really nice guy working the front desk!",3/5
444,New United Co-Operate Hotel,"Surprisingly great, so far!
The staff are friendly and helpful. The lifts are a pain, but that's not the fault of this place.",4/5
445,New United Co-Operate Hotel,Nice private room at convenient location less than 5 minute walk from MTR station on red line. The bottom floor of the building is filled with shops and restaurants at cheap pricing. At times a bit annoying at the bottom with all of the …,5/5
446,New United Co-Operate Hotel,"(Translated by Google) The place is good, near the MTR station, close to the airport bus stop, free drinking water, which is very friendly (named Sam), and under a lot of halal food …",5/5
447,New United Co-Operate Hotel,"(Translated by Google) very good
(Original)
很好",5/5
448,Travellers Friendship House,,4/5
449,Pearl Guest House - 10th Floor,Wierd,1/5
450,Pearl Guest House - 10th Floor,Can't speak English,3/5
451,Pearl Guest House - 10th Floor,Well...,3/5
452,Pearl Guest House - 10th Floor,"(Translated by Google) I stayed in a 50-dollar room two years ago, but there were no windows, but it was clean. Even though I knew in advance that the building wasn't good, I was a little scared when I came in. When I asked to go up, the …",3/5
453,Pearl Guest House - 10th Floor,,3/5
454,Pearl Guest House - 10th Floor,,3/5
455,Pearl Guest House - 10th Floor,"Very nice room if you are on a budget! Also, very near at the city! Recommended Guest House!! The housekeeper is filipina. The receptionist is an Indian and very accomodating, no hassle checking in and out.",5/5
456,Pearl Guest House - 10th Floor,"Good for one person, clean. Hassle to get to but this is Hong Kong. You need to wait for the elevator which can be crowded as it services other guest houses.",5/5
457,Pearl Guest House - 10th Floor,"(Translated by Google) The rooms are very clean, the equipment in the public space is also very complete, and multi-country conversion sockets are also provided free of charge. On the second floor downstairs, there is also a famous bear …",5/5
458,Astronaut's Hotel,"Good location just 3 min to subway. Kind staff.
Improve: Can have a kettle in the room",5/5
459,Astronaut's Hotel,"Do you accept 14-day quarantine guest coming back from Vancouver, Canada ? Pls reply by email to markli128@icloud.com. Thanks !",1/5
460,Astronaut's Hotel,The receptionist made our stay easy. The rooms were ok. No bed bugs.,4/5
461,Astronaut's Hotel,"The rooms are affordable. Our 3-days-and-two-night stay was relaxing. The rooms are airconditioned and each has its own toilet. The attendant is very accommodating as well. However, the smell coming from the food stall located on the ground …",4/5
462,Astronaut's Hotel,Very bad and very dirty,1/5
463,Astronaut's Hotel,Clean place with reasonable price,4/5
464,Astronaut's Hotel,The worst hotel ever.there is a big rat in the room and underneath the bed has lots of rubbish which they cant clean it out.the room attendant cant speak english and she force you waiting hours for check in and check out as she is not in there and she just come there whenever she wants it.,1/5
465,Astronaut's Hotel,(Translated by Google) Be careful with this hotel! Blackheart store! We placed an order! People come here to say that they want to increase the price! Because the room is not enough! Say let us go to other places to live now! ! Is there a …,1/5
466,Astronaut's Hotel,"(Translated by Google) The environment is old, the counter also puts Buddhist scriptures, making people dumbfounded …",1/5
467,Astronaut's Hotel,"(Translated by Google) convenient
(Original)
方便",4/5
468,Valentine Guest House,very clean place ....,5/5
469,Valentine Guest House,"(Translated by Google) Small but complete
(Original)
麻雀雖小，五臟俱全",5/5
470,Hedong Citycenter Hotel,"No I wasn't there, I passed by",1/5
471,Hedong Citycenter Hotel,i cant stay there 😏 not a good place. not a 3 star hotel. very old. nothing around 😜,1.7/5
