,hotel_name,review,rating
321,OYO 44015 Mk Inn Hotel,"Nice to stay here, at mk inn hotel.. Big room lot of spaces, Nearby food shop, easy to access.. to eat all the awhile. Overall everything ok, WiFi they need to upgrade.. By the way the night shift guy mr.nathan really friendly and more helpful person... To us, I'm really appreciate . Thank you.",5/5
322,OYO 44015 Mk Inn Hotel,"Happy to stay here, all the shop is neaby, easy to buy things. Only things parking is a problems, no place to park. Overall good. Especially the night shift staff Mr.Nathan is very friendly and helpful person. Good guy. Thank you.",5/5
323,OYO 44015 Mk Inn Hotel,"The best budget hotel in kl. Great location, big room. Good wifi. Besides Mydeen supermarket and surrounding by night market every Saturday.
Requires rm50 deposit upon check in which is not necessary.",5/5
324,OYO 44015 Mk Inn Hotel,"Bof. Bien situé. On peut circuler à pied dans le centre. nÀ l&#39;arrivée, la jeune fille de lu2019accueil a accepté de nous imprimer un papier pour le visa de notre prochain pays.. …",2/5
325,OYO 44015 Mk Inn Hotel,". For a big family of 8-10, this is surely a comfortable hotel, and affordable especially when u plan on a longer stay, great location easy to access to shopping areas and food. Clean and spacious.",5/5
326,OYO 44015 Mk Inn Hotel,The area looks like an episode of Homeland. . Unique part of town. Good value for money . Bed needed work,5/5
327,OYO 44015 Mk Inn Hotel,"It was dirty. Mass everywhere, the door open only by force. You can not feel safe. Don't suffer on your trip.",1/5
328,New Wave Hotel Ampang,Con: Other guests are smoking inside hotel. Bad smell of cigarettes from other room diffused into my room!! I would like to complain staff & receptionist here Punjabi Sahil & Malay zul for not opening the door for customers guests here …,1/5
329,New Wave Hotel Ampang,"Its always good and im please as 8years now i always stay in this hotel everytime im in KL,more conveniebt and affordable. The prominent staff always attend to any complaints,inquires..thank yoi very much.",4/5
330,New Wave Hotel Ampang,Ok so far for budget stay,2/5
331,New Wave Hotel Ampang,"For me, it's a nice hotel for small budget. The hotel room looks clean and cozy. Nice service from the staff.",3/5
332,New Wave Hotel Ampang,"Nice, clean and comfortable.. The price was affordable for me.. Good service.. So recommended👍",4/5
333,New Wave Hotel Ampang,Very clean and good place to stay,5/5
334,New Wave Hotel Ampang,"Nice Budget hotel worth the price u paid for, you can get the nice price from online booking. suitable for long stay. …",4/5
335,New Wave Hotel Ampang,nice but dont have lift,2/5
336,New Wave Hotel Ampang,Booked online. Was told by the lady reception that it was not the 'new wave hotel' with the ground floor lobby but instead the one with just the staircase entrance two doors away. Be aware and reconfirm when booking. …,2/5
337,New Wave Hotel Ampang,The hotel is not clean...,1/5
338,My Hotel @ Sentral Brickfields,"Need to improve alotz..
No parking provided..
Asking for extra blankets not provided.. …",1/5
339,My Hotel @ Sentral Brickfields,"Verified Opened = Confirmed ..
___During EMCO ,.MCO just follow government suggestion.",4/5
340,My Hotel @ Sentral Brickfields,"I didn’t expect much of this hotel at first. There is some issues to get to this hotel because the address was not updated. The hotel is near public bank and this place is convenient for its access to KK Mart, 7/11, Husen Restaurant(and …",5/5
341,My Hotel @ Sentral Brickfields,"Small budget hotel located next to KL sentral station, so very strategic location. You basically can find many public transport in this area. There are plenty of restaurants nearby too, and Brickfields is just next door where you can find …",3/5
342,My Hotel @ Sentral Brickfields,It's affordable for monthly stays,3/5
343,My Hotel @ Sentral Brickfields,The best part is always the hot shower.. i called it centralized hot shower.. and it's really hot... You can cook instant noodles right away.. Hahahahahahahahahaha....,5/5
344,My Hotel @ Sentral Brickfields,Nice stay. Good room. And view point also,5/5
345,My Hotel @ Sentral Brickfields,"Clean and tidy , good mattress . boring TV but great value for money at RM23 per night sometimes. I'm here 3 months already. Close to the mall and all modes of transport.",3/5
346,My Hotel @ Sentral Brickfields,1fst - Cheaper Room Rate. &. Its make me Shocked the ROOM really Grateful awesome. I dont expected the rate with the Condition with the room. So Nice. Clean. Have mini bar fridge. Also safety box. Im a simple person. All my staying are totally Perfect. I will Repeat back later to this hotel.,4/5
347,My Hotel @ Sentral Brickfields,Nice budget hotel. Easy access to the public transportation. Good service with reasonable price for hotel room.,3/5
348,Hotel AL Amin,"Disappointed experience. Staff not friendly and slow reply.
Extra charge RM50 after 1 am, which is never been informed before booking. Toilet smells bad and is not clean. …",1/5
349,Hotel AL Amin,"Not good
I do not recommend",1/5
350,Hotel AL Amin,Nullll,1/5
351,Hotel AL Amin,"(Translated by Google) Room with a lot of noisy aircond problem, sink sink, room with tgh2 pole disturbing view, sy ask to change room dorg charge
rm20, dorg service with us is bad, packing keta is difficult …",1/5
352,Hotel AL Amin,,1/5
353,Hotel AL Amin,Too many rules.. Cannot stay more than 2pax. Even thought the room size is big,2/5
354,Hotel AL Amin,"No proper parking space. It’s written in the ap that they provide parking space, but I parked in a spot which is not really a parking space. I was not informed about the parking space until I’ve arrived. I didn’t park my car nicely, I was a dark place, scary also cos I wouldn’t know what would be done to my car.",2/5
355,Hotel AL Amin,Nice place and could be better the location is perfect for tourists and centre of town purposes,2/5
356,Hotel AL Amin,Not so good but location was better,2/5
357,Hotel AL Amin,(Translated by Google) Cleanliness is unsatisfactory. There is no safe place for car parking. …,2/5
358,Aman Puri Hotel,,1/5
359,Aman Puri Hotel,Not recommended,2/5
360,Aman Puri Hotel,Bilik atas bergegar bila berjalan.,2/5
361,Aman Puri Hotel,,2/5
362,Aman Puri Hotel,,2/5
363,Aman Puri Hotel,,3/5
364,Aman Puri Hotel,,3/5
365,Aman Puri Hotel,"That was just fine, really like the painting inside rhe room",4/5
366,Aman Puri Hotel,Time to relax (peaceful)✌️,4/5
367,Aman Puri Hotel,,4/5
368,Hotel Venice,A picture says a thousand words. It is not faked and no misunderstanding on the review that I claimed. Will not stay there again for your irresponsible reply.,1/5
369,Hotel Venice,Service really bad ..,1/5
370,Hotel Venice,"👎👎👎 After booking here, I realised that when looking through the reviews, they’re all from people with 1 review. Remember, 1 review users means it’s fake. …",2/5
371,Hotel Venice,Very clean and comfortable. The room was compact and just nice for a single person,3/5
372,Hotel Venice,(Translated by Google) Stay 2 nights near here. Reception friendly. Only in the room there is no kettle. Takde peti ais. The toilet where the pipe hangs has been removed. The room decor is beautiful. Ala2 italy. …,3/5
373,Hotel Venice,,3/5
374,Hotel Venice,,3/5
375,Hotel Venice,,3/5
376,Hotel Venice,,3/5
377,Hotel Venice,,3/5
378,Leo Backpackers @ Central Market,"This hotel wouldn't welcome customer, they just chased away walk-in customer.",1/5
379,Leo Backpackers @ Central Market,"Not hated this place, only they need to upgrade their premise.
The bads: …",1/5
380,Leo Backpackers @ Central Market,"Absolute dump. Don’t be fooled by the misleading photos and false advertisement of this “hotel”. It was dirty - pillows smelled of sweat, bed was full of stains and hairs and the walls were nasty (almost like something from a horror movie) Would have been better staying on the street for the night.",1/5
381,Leo Backpackers @ Central Market,"The room looks nothing like the pictures, stained walls, stained bed sheets. And on the first day they said they would give us towels later that day but for the whole 4 days we stayed there they didn't give us any towels.",1/5
382,Leo Backpackers @ Central Market,Unhygenic totally...especially bedsheet n pillows,1/5
383,Leo Backpackers @ Central Market,"The room smells moldy. The wall, sheets and pillows have stains.",1/5
384,Leo Backpackers @ Central Market,Service not good and not on proper googal address,1/5
385,Leo Backpackers @ Central Market,so horrible place dirty like hill,1/5
386,Leo Backpackers @ Central Market,Bad wifi and only 2 channels television in room.,1/5
387,Leo Backpackers @ Central Market,bad experiance,1/5
388,Sun Inns Hotel Kepong,"Went there with my family for deepavali holiday. i booked the room through their official website. I booked a 2 queen bed room and paid for it. When i went there, they said the room is not available and will clean it for us.. so i waited …",1/5
389,Sun Inns Hotel Kepong,"Before here stay, quiet convenient many food nearby but room many cockroaches has.",1/5
390,Sun Inns Hotel Kepong,"The worst hotel I've stayed in this far. Rooms are untidy, cockroaches everywhere including the air-conditioned, unfriendly staff members.. When I complained to the staff that there are cockroaches in the room and the air-conditioning at …",1/5
391,Sun Inns Hotel Kepong,"We had a bad experience with the hotel staff at reception. We always use Booking for choose our accommodation, but this time we came without reservation. From Booking application we knew, that they had free rooms. Staff told us much more …",1/5
392,Sun Inns Hotel Kepong,Not satisfied. Already booked the room one month earlier but the rooms were given to someone else n we hve to book again. No soap provided n the shower is broken.,1/5
393,Sun Inns Hotel Kepong,you still can hear a noisy even at 3:00am.not so good for me.,1/5
394,Sun Inns Hotel Kepong,Cheap but not peaceful,1/5
395,Sun Inns Hotel Kepong,Best hotel for you take some rest,1/5
396,Sun Inns Hotel Kepong,Gangster hotel. Stay at high risk.,1/5
397,Sun Inns Hotel Kepong,Waiting check in so long,1/5
398,Ark Malawti Hotel,"Cheap, clean and very nice room
Good for stay, toilet is clean, towel is avaible at bed..recomended 👍👍5/5",5/5
399,Ark Malawti Hotel,The best place for backpackers overnite here.....its nice & comfortable .... Interrior design so unbelievable .....4star for Ark hotel....👍👍👍,4/5
400,Ark Malawti Hotel,Nice hotel. Its good to stay for a night.,3/5
401,Ark Malawti Hotel,It’s very affordable and the place was quite suitable for travelers,5/5
402,Ark Malawti Hotel,So far ok.. Just don't any kettle for hot drink,3/5
403,Ark Malawti Hotel,The prices are affordable and the services are so good.,4/5
404,Ark Malawti Hotel,Price cheap and hotel clean and nice .... air corn tip top,5/5
405,Ark Malawti Hotel,Good Services! 👍👍👍,5/5
406,Ark Malawti Hotel,Simple n clean....value for money...close to banks eateries n mall,3/5
407,Ark Malawti Hotel,Cheap and clean,4/5
408,SPOT ON 90137 Casavilla Hotel Pudu,"Less hygienic , unpleasant stay",1/5
409,SPOT ON 90137 Casavilla Hotel Pudu,"(Translated by Google) The guest waiter is a foreigner, the room is full of mosquitoes, the bed is tilted and the yellow sheets are torn, there is one thing that is embarrassing..even though the room price is cheap, the feeling of …",3/5
410,SPOT ON 90137 Casavilla Hotel Pudu,(Translated by Google) the price is very cheap. close to the city center. Very close to Central Puduraya. hotel conditions according to the price offered …,4/5
411,SPOT ON 90137 Casavilla Hotel Pudu,,4/5
412,MOMENT HOTEL,"Stayed for 10 days. It was okay, the room is clean. The experience was spoiled by the staff charging me for late checkout. I asked beforehand the latest time to checkout and told at 1pm. Today i checked out at 12.42pm and was forced to pay …",2/5
413,MOMENT HOTEL,"This is the worst hotel I have ever lodged into. Yes, the rate is low and I don't quite mind the room size is small. But the basic amenities is not well provided. …",1/5
414,MOMENT HOTEL,Good place for the price. I stayed for 3 days and it was pleasant. Only had breakfast + tea and was nice. Rooms clean. But front desk service is below average when it comes to hospitality.,3/5
415,MOMENT HOTEL,It's well maintained and clean. Though slightly limited space. Price is reasonable as well.,3/5
416,MOMENT HOTEL,"Good value for money. With a little care, could be exceptional. High marks to housekeeping _ room was v. clean. Hospitality training for front desk will help their confidence",3/5
417,MOMENT HOTEL,good place to rest and room is clean,5/5
418,MOMENT HOTEL,"It's a common sense to provide two towels for standard room, but we need to request for twice to have it.The staff there is rude.
Do think about that this hotel does not provide lift! It's hard for us who carry …",1/5
419,MOMENT HOTEL,"The rooms are okay and just nice for a short stay. The TV mount for a room near the window is quite high, like just below the ceiling. It took me few minutes to realize the TV was there. Not sure about other rooms though. Overall, okay",3/5
420,MOMENT HOTEL,good nice room and service. easy light bag because not lift.,5/5
421,MOMENT HOTEL,Price quite cheap but I got nice hotel room. So worthy. The facility quite fine and service also great.,4/5
422,Ahyu Hotel,Staff was kind and friendly. It was raining yesterday and the staff lend us their umbrella😂 For me it’s a nice gesture. A comfortable and affordable stay to go if you are in KL.,5/5
423,Ahyu Hotel,the hotel just fine. but the parking a bit hard. u might need to park far away. there's a parking spot opposite the Watson but they only open from 8am-7pm. the front desk is really helpful.,3/5
424,Ahyu Hotel,"Very friendly staff, very² clean room and facilities, very² close to public transport and city tourist sports are just within 2km walk. Surrounded by eateries and prominent tourist spots ESPECIALLY KL RIVER OF LIFE.",5/5
425,Ahyu Hotel,Very nice environment in the hotel. Friendly and hospitable employees.,4/5
426,Ahyu Hotel,"CUSTOMER SERVICE EXPERIENCE WAS VERY BAD! It was quite terrible experience for me, especially for my friend because he was the one who did the check in. Since he was outside from KL, and he has gone through a long journey, he must have been …",2/5
427,Ahyu Hotel,Good service. Good room. Good location.,5/5
428,Ahyu Hotel,This is a new hotel by appearance and everything in the room was very clean and tidy. The bed was really comfy for my bad back and a good size. Also tea and coffee making facilities in the room. The staff are pleasant. It’s located in the …,3/5
429,Ahyu Hotel,The hotel is so cozy and comfortable. The toilet and bedroom is very tidy and clean. Do recommend this hotel. I pay 40rm for a night. But one thing is that the parking spot is limited.,5/5
430,Ahyu Hotel,We stayed here for 4 days. The staff were super friendly. The room we stayed in was as shown in the pictures. Very good value! Would def stay again. It's also surrounded by vegetarian restaurants which worked for us since we are vegan.,5/5
431,Ahyu Hotel,"This is one of affordable hotel but offer you very comfy stay with good facilities.. nice hot shower... the toilet is very clean, no broken side. Thorrrrrbaik!",5/5
432,Soho Town Hotel,"It's around Petaling Street, cheap hotel, nice comfort rooms but food and drinks, you buy outside",5/5
433,Soho Town Hotel,"I feel that the location is very good, close to several modes of public transport, like the train or free bus services (GOKL) There are many food choices around, mostly Chinese food. At night, Petaling street(Chinatown) is lit up and …",4/5
434,Soho Town Hotel,I dont know how other people think about this hotel. But i stayed there near chinatown corner of street a bit noisy of traffic and people inside talked. And the room i stayed is small clean but facility is old. The price is ok.,1/5
435,Soho Town Hotel,The staff was quite rude and you could hear all the other guests. Only a hose in the shower. But the cleanliness was ok and the location as well.,2/5
436,Soho Town Hotel,"The Soho Town and Soho Town 2 is on the opposite side of the Red Dragon Inn on jalan Sultan. The rooms are A/C but shower facilities are separate. A single room can vary from RM 80-120. The guests will find themselves within close proximity to the shopping complexes of Kota Raya, Puduraya, Mydin and China Town.",2/5
437,Soho Town Hotel,Nice clean affordable place. The staff is okay,5/5
438,Soho Town Hotel,I stay one night once before. The room was clean and it's worth it. Very near to Petaling Street night market and 10 minutes walking distance to Central Market and Merdeka Square..,4/5
439,Soho Town Hotel,Great location and value for money. Not charming but practical.,4/5
440,Soho Town Hotel,"nice place to stay ..
good room for low price ..
so satisfying , no doubt about it .",4/5
441,Soho Town Hotel,Rooms abit dated but location is great,4/5
442,The Grand Campbell Hotel Kuala Lumpur,"Friendly and helpful staffs, comfortable and clean room. A lot of shops nearby including shopping malls and restaurants as well as supermarkets. Public transportations is easily accessible.",5/5
443,The Grand Campbell Hotel Kuala Lumpur,Bad place with no ammenities. EXPENSIVE PARKING. RM5 per hour if not mistaken. Imagine park in a day with 3night stay!!,1/5
444,The Grand Campbell Hotel Kuala Lumpur,"I had pleasant stay there. Good thing is that its near the main location of the city, so that you can walk around in the evening to get the view of the city. It is located near to the hop in hop out shuttle point, so that its easy for you …",4/5
445,The Grand Campbell Hotel Kuala Lumpur,A great hotel company,5/5
446,The Grand Campbell Hotel Kuala Lumpur,Need a fresh touch up. Aging big time,1/5
447,The Grand Campbell Hotel Kuala Lumpur,Room is cozy... unfortunately no hot shower. Foods are available nearby.,4/5
448,The Grand Campbell Hotel Kuala Lumpur,call before 9 am no functioning for earlier booking is not functioning. its not 24h customer service. if want parking 5 rgt have to get chop at hotel counter or else pay 10 rgt.,1/5
449,The Grand Campbell Hotel Kuala Lumpur,"This place has many things that hard to found. So if you want to find something old , maybe you can try to find it in this place...",4/5
450,The Grand Campbell Hotel Kuala Lumpur,"Good place to stay in center of ""KL City old part"". Nearby middle class shopping area stretching along Jln Tuanku Abd Rahman untill Dataran Merdeka.",3/5
451,The Grand Campbell Hotel Kuala Lumpur,cheap price for comfortable room. Service is normal. Close to public transport and very accessible.,4/5
452,M Hotel @ Medan Tuanku,"I have stayed several times in this hotel.
I would like to thank you for the good service. A good place in terms of price -quality. Quite friendly staff :-) …",5/5
453,M Hotel @ Medan Tuanku,"It is a considerably good budget hotel. Below RM50 per night (through online booking), you can't argue for what it is lacking. But I would suggest a better, softer or more comfort pillows. However, you don't have to worry where to eat or to go while staying there, easy access to many point of interests.",3/5
454,M Hotel @ Medan Tuanku,"The bed wasn't clean. The mattress seems like haven't been changed for some time. I am deeply concerned as i had skin allergy after using such mattress before. The walls are poorly sound proof, get to hear noises at 4 am. Definitely not 3 star hotel, probably 1 star.",1/5
455,M Hotel @ Medan Tuanku,"The room is clean, a bit small but comfortable. One thing I like about this hotel is they provide iron and ironing board. Very convenient 👍",4/5
456,M Hotel @ Medan Tuanku,"Me n ma wife's preferred hotel each time we visit kl.sincerely, d best budget otel in town in term of rooms pricing,service,parking,room facilities n d biggest bonus point is eateries n jln TAR is a walking distance.couldn't ask for more.",5/5
457,M Hotel @ Medan Tuanku,"Comfy room, easily accessible by various transport, strategic location",4/5
458,M Hotel @ Medan Tuanku,"The room is small, very very clean for what I would considered a cheap hotel and esay parking. Location is near to SOGO and PERTAMA Complex, Jalan TAR etc max 10 minutes walk. A bit noisy since the hotel is near to main road.",4/5
459,M Hotel @ Medan Tuanku,Nice hotel for short stay in the middle of city centre.,4/5
460,M Hotel @ Medan Tuanku,"I booked this hotel for 4 nights and spent about VND 870.121 (20% discount from traveloka was applied, thanks so much traveloka). This was no windows and single room. I thought the room was quite wide for single room type. Although equipped …",5/5
461,M Hotel @ Medan Tuanku,nice place,5/5
462,Hotel Palm Inn,the room without window and cigarette smell very strong.. do not upgrade for apologise but i have to pay extra for room with window,1/5
463,Hotel Palm Inn,Decent sports bar but that's it. Come here for syariah compliance in a hotel whatever that means... Or maybe its a marketing gimmick.. ¿,1/5
464,Hotel Palm Inn,Birds will keep you awake till the early mornings and staff were not upfront/ dishonest with the timing for breakfast vouchers.,1/5
465,Hotel Palm Inn,Everything is upside diwn.Even the TV channels are slow.,1/5
466,Hotel Palm Inn,,1/5
467,Hotel Palm Inn,,1/5
468,Hotel Palm Inn,,1/5
469,Hotel Palm Inn,Room to small... and expensive,2/5
470,Hotel Palm Inn,,2/5
471,Hotel Palm Inn,,2/5
472,OYO 476 Rain Forest Hotel,Stay here about 2 month. The staff is very nice and kind. The room is fair with the price. The most likely part of the hotel is they got balcony with big set table and you can hangout with other guest. They also doing the new year small party for the guest. Its totally unforgettable good memories,5/5
473,OYO 476 Rain Forest Hotel,"Simple room with no windows. Comfy and clean bed, clean toilet, hot shower, quick wifi, friendly staff, outdoor terrace with greenery to do my morning yoga. Perfect location in the middle of China town. What else does a backpackers need? Nothing! 😊",5/5
474,OYO 476 Rain Forest Hotel,"the place is pretty nice and simple, so close to China town. the owner is a Chinese lady who can speak mandarin and English. They have free towels, and provide shampoo and shower gel(2 in 1) in the shower rooms. Toilets are very clean. Overall it's a nice place to stay in KL.",4/5
475,OYO 476 Rain Forest Hotel,"Very good service, flexible and polit staff. If you want to stay longer book a room with toilet inside. We said 8 days with no problem. Rooms are clean and they all have air conditioning. Very good location",5/5
476,OYO 476 Rain Forest Hotel,"stayed their on my trip to malaysia.... nice, clean hotel room... and very affordable",5/5
477,OYO 476 Rain Forest Hotel,Clean and very helpful staff. I find this place accidentally when I booked a wrong hotel without elevator opposite this hotel,5/5
478,OYO 476 Rain Forest Hotel,"Location near to the whole day market. The room actually got some smell like smoke, at least the room I stay do have. Staff were super friendly.",4/5
479,OYO 476 Rain Forest Hotel,awesome staff. fast check-in and check-out. great place to just chill and relax. perfect getaway!,5/5
480,OYO 476 Rain Forest Hotel,"Service is pretty good. Location is amazing, you're really near the MRT/LRT and there's a market nearby and some street food. Room is okay. Some smoke smell but not too bad. No hairdryer and if you get the room with a private bathroom, do …",4/5
481,OYO 476 Rain Forest Hotel,"For the price this place is great. The double room with ensuite bathroom serves its purpose. Irene - the receptionist, is friendly and accomodating. Check in and check out process is quick. Close to mrt, kk mart, hidden bars and great food …",5/5
482,OYO 90030 Hotel Al Jafs,"They don’t have wifi or TV as advertised. I booked through booking.com, At the time of checking I asked for a room with good wifi as I am still working from home, receptionist told me wifi not working for long time. I immediately asked for …",1/5
483,OYO 90030 Hotel Al Jafs,"Horrible experience, upon arrival at hotel, reception informed thst no WiFi, no TV, all cabels hanging on the wall, Oyo could have informed prior to arrival that room dont have Wi-Fi and TV, instead after arrival, will never recommend Oyo.",1/5
484,OYO 90030 Hotel Al Jafs,Choose this just because it has front door parking. Outside full with foreign worker from nepal. Even inside the hotel. At night heard they talk like in front of room. Clealiness is bad. Toilet with moss. Bed sheet with hair from previous visitor. And have smell. Front door staff is nice and can communicate in Malay.,3/5
485,OYO 90030 Hotel Al Jafs,No wifi and tv channel during my stay. Elavator also been closed. Probably due to low occupancy during this pandemic they try to reduce overhead cost. The room relatively clean. Location is great. Staff are welcoming.,4/5
486,OYO 90030 Hotel Al Jafs,Fresh room not well equipped,2/5
487,OYO 90030 Hotel Al Jafs,good but have to improve offer for parking if available,5/5
488,OYO 90030 Hotel Al Jafs,The hotel rooms are not clean and congested. Required more space in the room. Complimentary breakfast menu is very poor. Restaurant’s food is good and cheap.,2/5
489,OYO 90030 Hotel Al Jafs,👍,5/5
490,OYO 90030 Hotel Al Jafs,"Price and location is very good, but not very modern.",3/5
491,OYO 90030 Hotel Al Jafs,The hotel is ok. The prices of the rooms are cheap but the hotel is very dirty and messy. It is good for single person but not recommended for family.,3/5
492,Kawana Tourist Inn,I hate this hotel the injan women. Is very rude and they have attitude. Clepto,1/5
493,Kawana Tourist Inn,,1/5
494,Kawana Tourist Inn,Stayed for 1 night. Budget hotel.,2/5
495,Kawana Tourist Inn,Lack of facilities,2/5
496,Kawana Tourist Inn,"(Translated by Google) Indian-led establishment. A little grubby, but convenient location. …",3/5
497,Kawana Tourist Inn,,3/5
498,Kawana Tourist Inn,,3/5
499,Kawana Tourist Inn,,3/5
500,Kawana Tourist Inn,,3/5
501,Kawana Tourist Inn,Low price for traveller,4/5
502,Asia Like Boutique Hotel,"The front desk assistant is very helpful and friendly. Secured environment. The room is simple, clean and tidy. A good option for any travelers I'd like to recommend.",5/5
503,Asia Like Boutique Hotel,"Very clean room and friendly staff,love the thin pillow! 😅",5/5
504,Asia Like Boutique Hotel,Good Servis,5/5
505,Asia Like Boutique Hotel,I like it hotel room also very nice,5/5
506,Asia Like Boutique Hotel,Nice place to stay and cheap,3/5
507,Asia Like Boutique Hotel,The female staff overcharge me and she was very rude,5/5
508,Asia Like Boutique Hotel,"Amazing location! Close to everything you could ever want to see in Kuala Lumpur. Super friendly staff, rooms were on the smaller side but great value and location made up for it! Would definitely stay here again",4.5/5
509,Asia Like Boutique Hotel,"This is not my first time booking. The reception ***ager so nice. For this trip , they upgrade my room foc due to they have run out of house keeping staff. this can show how their responsible with the guest. Full star I give to their service",5/5
510,Asia Like Boutique Hotel,The rooms here are very clean and the front desk are friendly and helpful.,4/5
511,Asia Like Boutique Hotel,"It is a nice hotel to stay for a night or 2. Environment is quite good, but one thing is missing that is washroom slippers 🤔",4/5
512,My Home Hotel Wangsa Maju,The room is not sound proof and can hear very loud noise from the lobby. I can even hear the news from the lobby tv. The staff still chit chat loudly at the lobby even at 12.30am. How people sleep?! Be considerate!!,1/5
513,My Home Hotel Wangsa Maju,The room air cond is very noisy and the funny thing is there is no fan. I wanted to switch off the air cond because it was too noisy for me to sleep but i cant because there is no fan!!!,1/5
514,My Home Hotel Wangsa Maju,The pillow is like 3.5 inch tall. Hope you dont break your neck after sleeping with that.,1/5
515,My Home Hotel Wangsa Maju,"Not clean
-dust on the bed
-dirty blanket(request from customer service to change a new, but staff ONLY …",1/5
516,My Home Hotel Wangsa Maju,Poor hotel. bed pillow air con noisy. smoking coming in the room. Totally different standard from my hotel at kl sentral,1/5
517,My Home Hotel Wangsa Maju,Poor hotel. Toilet clogged. never come again.,1/5
518,My Home Hotel Wangsa Maju,No satellite channels,1/5
519,My Home Hotel Wangsa Maju,Bad services,1/5
520,My Home Hotel Wangsa Maju,"(Translated by Google) Dirty ..
Dirty bed .. dusty ..
Soap and shampoo xde .. …",1/5
521,My Home Hotel Wangsa Maju,"(Translated by Google) Look at the stars. Worth x dpat stars
(Original) …",1/5
522,Submarine guest House@central market,I visited here in 2012. At that time it was excellent. The in-charge of dormitory was caring and guiding. Other fellow travellers living stayed there at time of visit was also good. I reached there at around 10.30 night and I could not buy …,4/5
523,Submarine guest House@central market,full of drugs addict n two guys (palestian n algerian ) very rude to guests.. no changing bed sheet,1/5
524,Submarine guest House@central market,"Very good location, easy to find (Bangkok Bank and Central Market just 50m away). Amazing host Max, extremely friendly and knowledgeable, speaks fluently Arabic, Russian, Chinese and of course English. …",4/5
525,Submarine guest House@central market,The best thing about this hostel is the location and the air conditioning but unfortunately that's where the positives end. The corridors look like something out of Alice in wonderland and get smaller and smaller as you walk down them. This …,2/5
526,Submarine guest House@central market,"First of all, this was my WORST THAN EVER experience. At the last moment, staff asked me to change the hotel as no room were available. Then other hotel they shifted me was not a hotel at all. They just used wooden wall to make some small …",1/5
527,Submarine guest House@central market,"This hostel gives you the basics, but not much more than that. The showers are old, but reasonably clean. The common space does not have a great atmosphere, but not bad either. The location is not bad, first metro stop is fairly close. All in all, a fair deal for what you pay",3/5
528,Submarine guest House@central market,"Pretty good hostel in KL! For the price you pay, it is pretty reasonable and nice!",5/5
529,Submarine guest House@central market,Not bad. Nice place and good location. Small rooms (but what do we want for this money?).,4/5
530,Submarine guest House@central market,"The best thing that is Max! The owner is super helpful, he always help u anything you need. Hostel is very clean and dry. Recommended to choice.",5/5
531,Submarine guest House@central market,"Place seemed clean enough and overall was acceptable for the price. Air con was good. But the place is quite shabby, no breakfast included, very hard mattress and thin walls so you can hear everything in the room next door. Bathrooms were …",2/5
532,Gold3 Boutique Hotel,"Simple and cheap stay. Clean. Near to sephora. And walking distance to pavillion. If you just want to sleep and don't care of anything else, this is the best place to stay.",5/5
533,Gold3 Boutique Hotel,"Definitely a worth stay in Gold3 Hotel! Friendly staff, prime location, clean room and very nice camera museum! Although the room size was a bit small, but it's okay for 2 person to stay. Room stay with this price, what should I expected more? :0",5/5
534,Gold3 Boutique Hotel,We stayed in a twin room with no windows. Room was small but clean. We liked the second level where you could sit comfortably and explore the camera museum. The seating space was well-designed and brightly lit. Staff was efficient. Location …,4/5
535,Gold3 Boutique Hotel,"Clean room and friendly staffs. Location is very good. Room is small.
Edit : the staffs are superb. I left my belongings on the hotel when i going …",5/5
536,Gold3 Boutique Hotel,"Best budget hotel to stay in Kuala Lumpur! It's very clean, they provide a lot of necessities and they do improve the facilities from what I can see when I stayed here earlier this year! So well done! 👍 This is a firm first choice for me and my family to stay in.",5/5
537,Gold3 Boutique Hotel,A rather unique themed hotel at the center of KL. The place is really clean and cozy. Love the mini camera museum at the second floor. A special treat for all the visitors. Staffs are also friendly and helpful. Would definitely be back again.,5/5
538,Gold3 Boutique Hotel,i like this hotel. The location is Super great and affordable. I will be booking for my August stay as well. Staff were friendly. Room is cosy good enough for me and my Husband. Thank you for the great experience!,5/5
539,Gold3 Boutique Hotel,Strategic place for staying but a lot of disturbance sound from above even inside room at night time.. …,3/5
540,Gold3 Boutique Hotel,Well located. Room a little small but very worthy for the price. The only downside was the WIFI which could not even be detected in our room (maybe because our room was at the far end).,4/5
541,Gold3 Boutique Hotel,"Friendly staff, room a bit small but clean n cozy",3/5
542,Gold3 Boutique Hotel,"Simple and cheap stay. Clean. Near to sephora. And walking distance to pavillion. If you just want to sleep and don't care of anything else, this is the best place to stay.",5/5
543,Gold3 Boutique Hotel,"Definitely a worth stay in Gold3 Hotel! Friendly staff, prime location, clean room and very nice camera museum! Although the room size was a bit small, but it's okay for 2 person to stay. Room stay with this price, what should I expected more? :0",5/5
544,Gold3 Boutique Hotel,We stayed in a twin room with no windows. Room was small but clean. We liked the second level where you could sit comfortably and explore the camera museum. The seating space was well-designed and brightly lit. Staff was efficient. Location …,4/5
545,Gold3 Boutique Hotel,"Clean room and friendly staffs. Location is very good. Room is small.
Edit : the staffs are superb. I left my belongings on the hotel when i going …",5/5
