,hotel_name,review,rating
217,Hotel Lan Kwai Fong Macau,"Rooms are clean and nice but very humid, room was non-smoker but people definitely smoked in there and it is VERY noisy in the morning. Don’t expect to sleep past 7am even on a Sunday morning.",2/5
218,Hotel Lan Kwai Fong Macau,Very nice hotel! 🏨,5/5
219,Hotel Lan Kwai Fong Macau,good,4/5
220,Hotel Lan Kwai Fong Macau,"(Translated by Google) It's quiet and comfortable here.
(Original)
ที่นี่เงียบสงบสบายดีค่ะ",5/5
221,Hotel Lan Kwai Fong Macau,"(Translated by Google) The suite is big enough, recommended
(Original)
套房夠大，推薦",3/5
222,Hotel Lan Kwai Fong Macau,"(Translated by Google) Renamed to ""Million Dragon Hotel"". Very good location for exploring Macau. The room fee is also cheap because it has a casino. The hotel welcomes you to the room for craft tea service. …",5/5
223,Hotel Lan Kwai Fong Macau,"(Translated by Google) The concierge and the front desk are very kind and the location is good. You have to take the bus to the Aoge, Guanye Street and Wai'ao Pier. …",4/5
224,Hotel Lan Kwai Fong Macau,"(Translated by Google) It has been renamed as ""Wanlong Hotel"", and the same group as ""Junlong Hotel"", ""Jinlong Hotel"" and ""Yulong Hotel"". The Macau Outer Harbour Terminal has a hotel shuttle bus to the hotel; the public bus to the hotel is …",3/5
225,Hotel Lan Kwai Fong Macau,(Translated by Google) The Chinese Department and the morning set menu are quite good. …,3/5
226,Ole Tai Sam Un Hotel,"People smoke cigarettes in the rooms, in the passages ways and literally anywhere without any prohibition. The Wi-Fi is reception in the rooms is so weak or non-existent.",1/5
227,Ole Tai Sam Un Hotel,"(Translated by Google) The room was small, quite disappointing, the soundproofing was super poor …",1/5
228,Ole Tai Sam Un Hotel,"(Translated by Google) Even if the bathroom is small, it will leak if it separates from wet and dry (black question mark)
The kettle in the room is yellow and old, and it smells sour when opened. …",1/5
229,Ole Tai Sam Un Hotel,"(Translated by Google) Landmarks are not allowed
(Original)
地標不準",1/5
230,Ole Tai Sam Un Hotel,,1/5
232,Ole Tai Sam Un Hotel,Too expensive for this size of rooms. For the same price you can book 5 stars hotel in Guangzhou.,2/5
233,Ole Tai Sam Un Hotel,Old hotel very cheap close to senado square,2/5
234,Ole Tai Sam Un Hotel,,2/5
236,Victoria Hotel,"We requested a non smoking room a week prior to our arrival, but they gave us a smoking room on a smoking floor.we stayed there for 2 days, and we felt sick because of the smoke coming from other rooms through the exhaust tube thing. Also, …",1/5
237,Victoria Hotel,"(Translated by Google) The service attitude of the hotel staff is very poor, the environment is average, and I always feel uncomfortable when I live. I found out that the hotel used to be a human flesh restaurant after I left. …",1/5
238,Victoria Hotel,(Translated by Google) Poor attitude and poor hygiene. Someone jumped off the building and died last year …,1/5
239,Victoria Hotel,"(Translated by Google) The hotel rooms are dark, old equipment and facilities, and the staff are not friendly. And after staying in, the hotel was located as the place where the ""Eight Immortals Hotel Massacre Massacre"" took place. Next …",1/5
240,Victoria Hotel,(Translated by Google) The accommodation environment is very simple and the soundproofing is very poor. There are also homeless people in the park nearby. The traffic is convenient. It is convenient to go to other places by walking out of …,1/5
241,Victoria Hotel,"(Translated by Google) The towel was yellow, and the room was moldy, and the quilt made me sneeze all the time. …",1/5
242,Victoria Hotel,"(Translated by Google) The Smoking Room And musty smell all the time If anyone doesn't smoke, don't lie here. Can't sleep because of the smell …",1/5
243,Victoria Hotel,"(Translated by Google) A smelly smell in the room, health. Towels have stool
(Original)
一进房间臭烟味，卫生一般。毛巾都有粪便",1/5
244,Victoria Hotel,"(Translated by Google) There is still a seam in the middle of the extra bed.
(Original)
加床中間竟然還有縫",1/5
245,Victoria Hotel,"(Translated by Google) The hygiene of the room was very poor. Many places had moldy towels, and the appearance of yellow was frightening, but the conditions in the room were really bad and I would not go again. …",1/5
246,Royal Dragon Hotel,"Rooms are not clean. I found mosquitoes, and the pillows stink. I can also hear the noise in the next room",3/5
247,Royal Dragon Hotel,"Disappointing service, although the hotel room is nice - you can get it elsewhere for the same price, but the bad service is not what a customer expected. …",1/5
248,Royal Dragon Hotel,"Have been upgraded to a suite with two toilets, super comfortable!",5/5
249,Royal Dragon Hotel,"If you want to eat for 5 persons or more, in this place, then you have to wait for about 20 minutes or even more. [Royal Dragon Palace Restaurant] -_-",5/5
250,Royal Dragon Hotel,"I am disappointed with the management hotel.
Have no customer service an for service room.
The room was very clear to hear too an bottom talking.",3/5
251,Royal Dragon Hotel,Spacious rooms,4/5
252,Royal Dragon Hotel,"(Translated by Google) —The life of medical observation —
During the difficult days, the hotel facilities were better than expected, the space was okay, the beds were very sleepy, and the hotel staff were very kind. …",5/5
253,Royal Dragon Hotel,(Translated by Google) I stayed at the hotel for two weeks. The room is clean but the food is very poor. The food is so hard to eat🤢🤮 …,3/5
254,Royal Dragon Hotel,"(Translated by Google) I visited Macau on the weekend and the hotel was empty.
Not much to stay at an affordable price. …",4/5
255,Royal Dragon Hotel,"(Translated by Google) The room is spacious and comfortable, the price is also very approachable, is a hotel with a very high cp value! Two rooms were booked, and one room was upgraded to a large suite when actually staying, and was …",5/5
256,Hotel Lisboa Macau,"This place is an insult to its name, Lisbon. It looks like a marriage cake style building with an hotel made for parasitic rich people. It is also an insult to all the people from Macau who suffer from lack of resources or a decent place to live.",1/5
257,Hotel Lisboa Macau,"If you are here to gamble. Don't waste your time. As in really..... Singapore is 100 times better.
Service wise.. i thought it is a long running hotel the standard is there. …",1/5
258,Hotel Lisboa Macau,"Awful attitude by the foreign (Filipino?) staff at this place. Given the rather good service at other places, it just isn't worth putting up with the BS at Grand Lisboa",1/5
259,Hotel Lisboa Macau,"CASINO REVIEW
This casino is an absolutely horrendous example of all glitz and no glamour. …",1/5
260,Hotel Lisboa Macau,"Alexander O, you can try in Studio City will open in 27th October! You will change your mind about Macau casino best service because we take care the guest... Enjoy your next experience in Macau and join Studio City !",1/5
261,Hotel Lisboa Macau,"As a tourist, you go into an International Class casino, you would expect a friendly customer service, which you will find VERY hard to find in this place, the staffs English level is so poor, even the people working in the supermarket or …",1/5
262,Hotel Lisboa Macau,Not so nice people working in the casino. Not friendly,1/5
263,Hotel Lisboa Macau,"I've been in many Casinos all around the world these past 10 years. And I can tell you, none of them has been even close to be as terrible as this one.
On may 15th 2018, my wife and I went to this casino looking for some blackjack …",1/5
264,Hotel Lisboa Macau,"If you think it's ok for a Roulette machine to perfectly bounce on the opposite side of a large bet every time,(15x in a row) then on the 16th spin land on 31 on the wheel but instead have it say 9 on the digital board - then I got a bridge …",1/5
265,Hotel Lisboa Macau,"Wish I could give less than 1 star. Read this saga before you consider this place.
Caught their shuttle bus from the ferry to the casino, as we had 6 hours to …",1/5
266,Hotel Macau S,Great choice for budget traveller. WiFi signal sometimes weak,5/5
267,New Orient Landmark Hotel,"I booked 2 rooms for my family,
At first, the check in time delayed. We arrived the hotel about 2:30pm. They told me there is a room is not ready and the staff said the room will be ready at …",1/5
268,New Orient Landmark Hotel,"The hotel on the surface looks promising in terms of its facilities, but I must say that do not ever ever be fooled by its price and the facilities they offer. As written in the title, the hotel on the surface might be a 4 star hotel but …",1/5
269,New Orient Landmark Hotel,"(Translated by Google) The service attitude of the hotel staff is very enthusiastic, especially in the toilets next to the Yixinge restaurant, the attitude is poor enough! After five minutes of makeup in the toilet, the cleaning staff stood …",1/5
270,New Orient Landmark Hotel,"(Translated by Google) The carpet was wet and the carpet throughout the room was wet. The rooms are all smokey, even the bath towels in the bathroom are smoked. If you want to leave a message, there is no match for a star. It’s really bad. …",1/5
271,New Orient Landmark Hotel,,1/5
277,Harbourview Hotel,"Great hotel, spacious room! A lot of restaurants with walking distance.",5/5
278,Harbourview Hotel,"The hotel is big and luxury🌞🌞🌞, but the staff is not so welcoming and the area around is still under construction . the location I thought it is near the water but not much activity you can go by foot☹️☹️. the food is so so the area you …",3/5
279,Harbourview Hotel,"A very beautiful large hotel with comfortable rooms, well decorated n with modern amenities- gym spa restaurants were all good. The hotel restaurant/cafe has an outstanding buffet with international cuisine inclusive of impressive fresh …",4/5
280,Harbourview Hotel,"Wonderful hotel. Recently built, nice staff, huge beautiful rooms with amazing bathrooms, an indoor pool with jacuzzi and a nice view. It is quiet and super clean. Probably one of the best room I ever had in a hotel. The only negative point …",5/5
281,Harbourview Hotel,Beautiful and surprisingly decorated hotel. Rooms are spacious but it looks slightly aged. Located very close to the ferry pier but I can hardly find any shuttle service to the city center and Cotai.,4/5
282,Harbourview Hotel,"Harbour View Hotel in Macau, offers guests a home away from home.
Friendly staff will immediately assist you. …",5/5
283,Harbourview Hotel,"The hotel is new and every room is decorated in grand style, clean and big. The check in was fast and the stuff very nice. The location is a bit ""far"" from downtown and it's a bit hard to get taxi during rush hours. Anyway i had a pleasant stay for a fair price. The indoor pool is also good.",4/5
284,Harbourview Hotel,"Really big and nice hotel. The floor layout can get confusing if it wasn't for the signs indicating which side the rooms are located. The rooms are really nice and clean. Toiletries and other supplies (scale, sewing kit, safe box, etc) are provided. Umbrellas and other things can be rented.",5/5
285,Harbourview Hotel,"Great facility & reasonable cost
Nearby bikings warf which is also great place for walking around as well as taking photos",5/5
286,Harbourview Hotel,"What a great experience! The hotel was simply stunning. Breakfast was superb and oh not to forget Filipino hotel staff at Praha bar, they were excellent. We had an excellent view from the room. We will recommend it to our friends!",5/5
287,Caravel Hotel,"Short of staff. Took forever to check out, breakfast is disappointing",1/5
288,Caravel Hotel,not in a conspicuous place,1/5
289,Caravel Hotel,"(Translated by Google) 3 star hotel - 4 star price - 2 star experience
In the lobby, I waited for a few stays from around 12 o'clock to 14:30. I stayed in low air and my position was in the sun. I heard that Jin Mao’s sister said …",1/5
290,Caravel Hotel,"(Translated by Google) I first encountered such a bad accommodation experience! The double booking process is disappointing. When checking in, the counter tells the double booking that it can only be handled by the reservation department. …",1/5
291,Caravel Hotel,"(Translated by Google) It was a cheap accommodation for a day. I was asleep when I was asleep and the staff suddenly opened the door around 3 o'clock in the morning. The other employee in the room was mistaken for the lake, but the staff …",1/5
292,Caravel Hotel,,1/5
296,Caravel Hotel,"(Translated by Google) After the last guest left, the toothbrush did not help us to change the new one. The next day, please come to arrange the room, it is also very casual, no replacement is added in the west. …",2/5
297,Hotel Beverly Plaza - Macau,"Pamper yourself with onsite massages or make use of the other amenities, which include complimentary wireless Internet access and concierge services. Guests can catch a ride to nearby destinations on the complimentary area shuttle.Rooms are …",5/5
298,Hotel Beverly Plaza - Macau,"Service was very bad. Around 11 pm, during our first night of stay, one staff named Sun Li stormingly knocked our door(no doorbell) talked to us angrily that have guests complaining that we are noisy and he threaten us to kicked out of the …",1/5
299,Hotel Beverly Plaza - Macau,Strategic location to the city casinos and Senado Square. The lobby is quite small and not enough seats for the registering guests. English speaking staff. The frontline staff knowledge on local places of attraction need to be improved on.,4/5
300,Hotel Beverly Plaza - Macau,"At the time of check-in, usually you expect someone to take care of your luggage and no one was there! The lady at the check in did greet well but the problem started when we entered the room and started the AC ... white fumes started …",1/5
301,Hotel Beverly Plaza - Macau,"Modern style in rooms, close to ferry to/from Hong Kong (five minutes by taxi) and walking distance to attractions such as Grand Lisboa.",4/5
302,Hotel Beverly Plaza - Macau,"Great location, friendly staff, room was good size and clean, with all amenities needed available",4/5
303,Hotel Beverly Plaza - Macau,"A 4-stars hotel. Good service, clean rooms with a long bath. The bed is great. Near to Casinos and restaurants.",4/5
304,Hotel Beverly Plaza - Macau,"Spa in the Hotel only gives massages to men, not women :( Carpets inside the hotel was dusty. Generally an OK room.",2/5
305,Hotel Beverly Plaza - Macau,"One of the best hotel in Pattaya I have stay at January 28to30 -2018 Walking street,Beach near.",5/5
306,Hotel Beverly Plaza - Macau,"Beautiful hotel, clean room, great architecture design.. Also you can use the mobile phone called HANDY for unlimited local & international call and internet!!!",5/5
307,Casa Real Hotel,Stayed here for 2 nights! Good room and nice staff.Gave us complimentary fruits as it was our anniversary. Has free shuttle to border and outer ferry,5/5
308,Casa Real Hotel,"Non-smoking room smelling of smoke, no possibility to open the windows (although that is the standard here - but then the non-smoking should be non-smoking). Relatively clean but still found hair in bed and rug looks like it needs changing. …",3/5
309,Casa Real Hotel,Awesome hotel. The architecture is fantastic. They do have their own casino. This hotel is just about waking distance from the ferry terminal. Have to cross the little long walk over bridge to reach the hotel. Warm welcome by hotel staffs,5/5
310,Casa Real Hotel,"Nice place to stay, well placed, near the ferry, And bus stops all around. Stayed in a very big room in the 12th floor with great views! Cleaning was okay. The only problem was the language, nobody speak English, only in a few words, very difficult to communicate!",4/5
311,Casa Real Hotel,clean rooms and the buffet breakfast is really good,5/5
312,Casa Real Hotel,The rooms are lovely and clean the facilities are very good and the breakfast is good,5/5
313,Casa Real Hotel,best hotel in macau. service is best,5/5
314,Casa Real Hotel,Clean and nice place to stay.,5/5
315,Casa Real Hotel,"Lovely Casino hotel, with generous rooms. We enjoyed the restaurants, the shopping and most certainly the casino! Priced reasonably, with great service, and close to public transport, this hotel is ideally located.",4/5
316,Casa Real Hotel,I can't accept the 2 weeks they say it would take to get my deposit back after I check out the hotel,4/5
317,Huaxin Hotel,ok good,2.7/5
318,Huaxin Hotel,洪北口岸の近くで、澳門、列車駅に行くには、非常に便利だが、フロント対応も、少し外人には、むつかしいかもしれません。部屋設備、アニメティなども、歯磨き、櫛だけで冷蔵庫も有りません。夏休み期間ということもありましたが、コストパフォーマンスは、悪いと思います。珠海のホテルには、よく泊まりますが、部屋の広さ、その他をか考えると次の利用は、ないと思います。,2.5/5
319,Huaxin Hotel,"good value for price, and proximity to the boarder and train station. Free parking",3.5/5
320,Huaxin Hotel,可以一住，周邊很多小食店。,3/5
321,Huaxin Hotel,好好好好好二般,3/5
322,Huaxin Hotel,房間太小，價格高了些,3/5
323,Huaxin Hotel,說是新裝修的，其實就不是，房間有一股股怪味。不太推薦咯。剛剛不懂的這裏附近也有其他的酒店，所以可以有很多選擇,3.7/5
324,Huaxin Hotel,"""位置好找""",3.7/5
325,Huaxin Hotel,it's been awhile since I been here. it's seems to better. bathroom is more modern. service still good. The massage on the first floor was ok. but not good. good for the price.,4.5/5
326,Huaxin Hotel,"Excellent location, closed to gate for traveling to Macau.Room is little bite small but Tidy and Clean.***y restaurants nearby.",4.5/5
327,Grand Emperor Hotel,This is a big hotel. It is also convenient.,5/5
328,Grand Emperor Hotel,The most terrible experience ever had in Macau,1/5
329,Grand Emperor Hotel,"The rooms are dark, but else decent. Everything is clean and properly maintained. The rooms are also rather quiet, so at least I have slept always well.
And like any hotel in Macao, if you like playing, there are few floors of games …",4/5
330,Grand Emperor Hotel,Very nice hotel with beautiful decoration and supremely comfortable rooms. The hotel offers one of the best hotel breakfasts I have ever had in any hotel with a large variety of Asian and international foods. The minibar in our room was …,5/5
331,Grand Emperor Hotel,"Really great service, friendly staffs and grand decorations at the entrance of the hotel. Room was big enough, free bottles of water everyday too. Breakfast buffet was really delicious with many varieties. Loved the dim sum here! Do try out the noodles from the chef speciality at the buffet!",5/5
332,Grand Emperor Hotel,"The Hotel was good and staff was courteous and very helpful. I would like to mention one name, Sophia, she helped us a lot. Our stay was comfortable. Room was good clean and well decorated.",4/5
333,Grand Emperor Hotel,"Great staff that is always friendly. Not your mega resort, but if you are not looking for that, the Grand Emperor Hotel is the place. Easy to get around in the city.",5/5
334,Grand Emperor Hotel,We had a great stay at the Emperor. Big and nice room and at a very short distance to the old city centre. I didn't like that the room had a smell of smoke and not all people of the staff speak english. Good service to the boat.,4/5
335,Grand Emperor Hotel,"So elegant and amazing hotel casino in Macao. Upon entering Macao, a txt of invitation you receive in your Globe simcard offering an invitation to visit with a freebies upon registration.",5/5
336,Grand Emperor Hotel,Great location hotel with it's own casino. Bedrooms are large and well fitted out. Shuttle bus service to other casinos as well.,4/5
337,Lang Ying Hotel,,1/5
339,Lang Ying Hotel,"a long weekend (Holiday), cost around 5xx / head, its affordable price. the most strongest adv. is about extremely close to the border",3/5
340,Lang Ying Hotel,,4/5
341,Lang Ying Hotel,(Translated by Google) I haven't eaten for a long time. I didn't expect to eat at Guomao. The hot pot is still delicious as always. The soup pot is wrong. …,5/5
342,Lang Ying Hotel,"(Translated by Google) Naturally comfortable
(Original)
好自然好舒服",5/5
343,Lang Ying Hotel,,5/5
345,L Hotels Changsheng Branch,(Translated by Google) I booked the Gongbei Port House online and gave it to the pedestrian street branch. The room was too small and too much. …,1/5
346,L Hotels Changsheng Branch,,1/5
347,L Hotels Changsheng Branch,"(Translated by Google) Very close to the Gongbei Pass and Zhuhai City Rail Station, there are large shopping malls downstairs, the rooms are clean and tidy, the breakfast style is not much, but the restaurant space is insufficient, and …",3/5
348,L Hotels Changsheng Branch,"(Translated by Google) Book now on Agoda.com and save up to 50,000 KRW including breakfast. …",4/5
349,L Hotels Changsheng Branch,"(Translated by Google) The price is cheap with breakfast, very close to Gongbei Port, the city rail is right next to it. …",4/5
350,L Hotels Changsheng Branch,"(Translated by Google) Good, very convenient.
(Original)
ก็ดีนะ สะดวกมากๆ",4/5
351,L Hotels Changsheng Branch,,4/5
353,L Hotels Changsheng Branch,Clean and new! near the underground shopping center!,5/5
354,L Hotels Changsheng Branch,"(Translated by Google) In Zhuhai, this is a feeling.
(Original)
以珠海來說，這家算感覺的",5/5
355,Zhuhai Dionysus Hotel,冷氣不足，很差！不會再來！,1/5
356,Zhuhai Dionysus Hotel,No non-smoking room. Room smells back. Odor processing is bad.,3.5/5
357,Zhuhai Dionysus Hotel,"Location is good, 10 minutes walk to Zhuhai High Speed Railway Station, 12 minutes walk to Gongbei Border Crossing CIQ, numerous good stalls within 5 minutes walk.Room was big but simple, alright for short stay.",3.7/5
358,Zhuhai Dionysus Hotel,"It is convenient to move to Guangzhou, Hong Kong and Macao because there is a bus terminal in front of the Jukai station in the port north of the port to Macao, the high-speed railway terminal zahai station, and the port to the Hong Kong and Macao port.",4/5
359,Zhuhai Dionysus Hotel,我觉得这个酒店很好。 房间舒服， 早餐好吃。 离火车站，和澳门海关很近。 I feel this hotel is pretty good. the room was comfortable and the breakfast was delicious. it is also very convenient being close to a train station and the border crossing to Macau.,4.5/5
360,Zhuhai Dionysus Hotel,房間很大，廁所、企缸、洗手盆是分開，這個設計有些奇怪。另外，房間還有蒸氣房，但可惜開不到的。冷氣也不足，可能是因為房間太大。,4/5
361,Zhuhai Dionysus Hotel,"今次被安排到最高的第17層, 一層才5個房間,所以十分環境十分清淨.但是有一個小問題房間大窗被外門的建築阻檔著, 所以從窗邊是看不到外面的",4/5
362,Zhuhai Dionysus Hotel,價格適中，地點靠近拱北口岸,4/5
363,Zhuhai Dionysus Hotel,服務良好，獨有蒸氣浴！,4/5
364,Zhuhai Dionysus Hotel,房內有篜氣室但有異味不可用，房間，浴室大。位置近拱北口岸，珠海站按摩，食店好多出酒店機步路就到。,4/5
365,Rocks Hotel,"(Translated by Google) Very bad
The room is damp and the pillow smells bad
In the evening, there is a party at the Bar Room, and the music is big enough to …",1/5
366,Rocks Hotel,"(Translated by Google) Not recommended, location location is poor, the counter staff is not good, many services have been canceled, the room directory is not removed (mini bar, staying up late) the hotel has no heating, and by the sea, very …",2/5
367,Rocks Hotel,"(Translated by Google) Near the port, the room was damp; the entire wall was moldy and the furniture sheets were wet.
Service attitude is polite, more smile than Hong Kong hotel service. …",2/5
368,Rocks Hotel,"(Translated by Google) Very beautiful hotel
(Original)
很美的飯店",2/5
369,Rocks Hotel,,2/5
370,Rocks Hotel,Good wiew,3/5
371,Rocks Hotel,There was a construction on the outher side. So all room windovs were closed. I was unlucky. Othervise beautiful setting and decoration,3/5
372,Rocks Hotel,"The place ia nice, clean & quiet but not in convenient location.",3/5
373,Rocks Hotel,Average stay,3/5
374,Rocks Hotel,"(Translated by Google) The sea view was good but the window was not open ...
Hassle of visiting.
Deposit refunds take really, really long. …",3/5
375,Pousada de Coloane,"We booked this room hoping to enjoy the comfort of a ""4 star hotel"" and the whole experience felt like a total rip off. (1) Our room had mould everywhere (room walls, bathroom walls). The smell of mould was very strong and I am allergic. …",1/5
376,Pousada de Coloane,Place is good but not hotel. Bad hospitality and They will find the excuse to rob you. I recommend you to not stay here.,1/5
377,Pousada de Coloane,"Air conditioner leaking
no indication for the swimming pool water quality level",1/5
378,Pousada de Coloane,"(Translated by Google) Hotel staff did not protect the safety of tenants
Let the tenant be scared and check out early
In addition to apologizing, I can’t see other sincerity. …",1/5
379,Pousada de Coloane,"(Translated by Google) Bamboo Bay Hotel No ideals seen on the website
Inconvenient transportation, old bathroom …",1/5
380,Pousada de Coloane,"(Translated by Google) I forgot the key in the room and contacted
(Original)
部屋に鍵を忘れて連絡したが、返答なし",1/5
381,Pousada de Coloane,,1/5
384,Pousada de Coloane,A nice place to stay away from the hustle and bustle. After many stays over the last 15 years or so I was pleased to learn that 2 years ago the hotel would be renovating rooms. This is still ongoing though and I continue to experience same …,2/5
385,The Oriental Impression Hotel,가성비 대비 그냥 그래요,1/5
386,The Oriental Impression Hotel,그냥 모델이라고 생각하심 되요,1/5
387,The Oriental Impression Hotel,와이파는 쓰레기라ㅜ보심 되요,1/5
388,The Oriental Impression Hotel,,1/5
389,The Oriental Impression Hotel,그냥 혼자와서 쉬는에는 딱인듯해요,2/5
390,The Oriental Impression Hotel,"New hotel and very close to 拱北口岸. Will be back to stay again. Good ! Suggest the ""Condom Box"" should be put inside the cabinet or special package to cover it.",3.7/5
391,The Oriental Impression Hotel,"(Translated by Google) This is a good place to do good deeds.
(Original)
這是好地方，做善事。",3/5
392,The Oriental Impression Hotel,早餐奇差，食物只有幾種而且味道差，飲料只有牛奶和清水，餐具不全，服務人員少得可憐，房中只有兩瓶免費水，想多要一瓶也要收費，小家如此，實屬罕見,3/5
393,The Oriental Impression Hotel,冷熱水輸出不穩定齊體良好,3/5
394,The Oriental Impression Hotel,그냥 혼자와서 쉬는에는 딱인듯해요,3/5
395,棕泉酒店,"(Translated by Google) Manager Wang (girl) said to the guests on the spot that they don’t like you, don’t come to spend it! ! Is this a service industry's attitude? …",1/5
396,棕泉酒店,,1/5
398,棕泉酒店,Wonderful place,2/5
399,棕泉酒店,,2/5
404,棕泉酒店,"(Translated by Google) Large room, good facilities, excellent price, breakfast pop …",3/5
405,Sofitel Macau At Ponte 16,"Room was clean and descent, staff are respectful. However just a suggestions to invest on staff training specially in Operator and Front desk about the Loyalty Programs like discounts on spas and how the loyalty programs works. For breakfast in the restaurant was good and staffs are attentive. Nevertheless our stay was good.",4.5/5
406,Sofitel Macau At Ponte 16,Loved the spa treatment the most Alit my therapist was great. We love Mistral restaurant and here Gladys served us daily for lunch. It’s our home away from home and we will be back again soon ❤️,4/5
407,Sofitel Macau At Ponte 16,All staffs including the front desk and housekeeping are so professional and shows great care for every guest. Rooms are really beautiful. Restaurants food are good.,5/5
408,Sofitel Macau At Ponte 16,📣Shout out!for the help of this wonderful people from Banquet team especially Sir Vincent Ang you are superb in service and attitude👏👏Thank you so much to all the friendly staff and chef for the very delicious food🤤and very elegant …,5/5
409,Sofitel Macau At Ponte 16,location is nearby to all. nice stay Thank you victor at lounge for giving us information and give us a nice cocktails. and ben for assisting us call a taxi.,5/5
410,Sofitel Macau At Ponte 16,A lovely hotel close to the city centre proper and away from the casinos. Helpful staff and a wide range of eating options. The pool is good for a cooling dip in the hot summer though it and gym are a little small. The lobby is always full of flowers.,4/5
411,Sofitel Macau At Ponte 16,"Pleaseant Stay. lot of people coming because of long holiday.memorable experience specially the service of Clublounge rhat was Fantastic. special thanks to Victor, Melsan and Yan for providing us a very amazing service. Perfect Specially Victor always loonk on us time to time. very hands on! will definitely come back.see you soon.",5/5
412,Sofitel Macau At Ponte 16,A bit old but still a good place adjacent to CBD,3/5
413,Sofitel Macau At Ponte 16,"Very luxury. Stayed here and they thought our room was another one... BUT, they upgraded us for a suite and member for a very cheap price. Great view on 13 story. Many snacks and at the members lounge there are many interesting snacks! Cookies, fruit, and more!",5/5
414,Sofitel Macau At Ponte 16,Excellent service and a good price. We loved our room and being treated like we were special the entire time. Staff really made us feel looked after and would do anything for us. Room was big and classy. King bed was great and the bathroom had shower and bath. We would return.,5/5
415,Crowne Plaza Macau,"We had a quick 2 days-1 night staycation at Crowne Plaza Macau. Initially, we had our doubts based on online reviews. In the end, we were extremely happy we ignored those reviews. …",5/5
416,Crowne Plaza Macau,"I had a wonderful experience at Crown Plaza Macau. Upon checking in, they registered my name and gave me 2 vouchers for drinks. …",5/5
417,Crowne Plaza Macau,"It was a relaxing stay with Crowne Plaza Hotel. The view from the room was great! The buffet line is very organized and clean, Azure's ambience is quiet and relaxing, specially window seat where you can see the lake separating Macau and China. I will definitely recommend to my friends and come back soon.",5/5
418,Crowne Plaza Macau,"The room is over expectation, clean, nice views and comfy bed. Impressed by staffs' friendliness, smiles and readiness to help. Conveniently located at high-end residences with good restaurants and shops, and very close to the border. Good! Definitely will come again!",5/5
419,Crowne Plaza Macau,"As per the COVID-19, the maximun capacity of the swimming pool is 20 persons. I think most of the guests want to have a swim while in your hotel. However the policy for queueing is dispointed for me. …",4/5
420,Crowne Plaza Macau,"I walked in the hotel getting to the priority line, which was much a hassle and I had to wait for the guests at the front. Staff quickly served me with apple juice and led me to another line available. …",4/5
421,Crowne Plaza Macau,"I have a great experience during my stay here at Crowne Plaza Macao. The check-in was really fast Thank to Mr. Riel. The room was pretty big, clean and beds are comfortable. …",5/5
422,Crowne Plaza Macau,Great to get this high quality room with such a good value,5/5
423,Crowne Plaza Macau,"Overrall is Excellent, Room Clean, and convenient. Close to local food place.",5/5
424,Crowne Plaza Macau,"Service, location and facilities are great.
Staff were helpful, the sea view room was wonderful.
With Car park, speedy free wifi.",5/5
425,Macau Masters Hotel,"A very convenient hotel for a short stay. The prices are reasonable, the rooms are okay. It's very close to the bus stop where you can catch the bus anywhere. The rooms are spacious. Everything was very clean when we entered. The hotel is …",4/5
426,Macau Masters Hotel,"This hotel is at a very good location and the price is really cheap. Interior design of the hotel is a bit old but provides all basic amenities. Air con, hot water, WiFi and house keeping are all perfect for my room. No compliant at all.",4/5
427,Macau Masters Hotel,"Not a bad hotel at all. Worth staying. The hardest beds I have ever, ever not slept on. Seriously, the floor was far softer.",4/5
428,Macau Masters Hotel,"Convenient, clean, friendly, and an all-around good choice to base yourself for going out into the city",4/5
429,Macau Masters Hotel,best hotel all staff was friendly i went there in 2019 room always clean they even leave a phone for you to use if you need directions where to going i will be going back very soon,5/5
430,Macau Masters Hotel,"Very convenient to reach and on the main road. Rooms were clean and nice though bathroom was tiny. One bus stop is just on the gate of the hotel and another two few walks away on the opposite road. Good staff and walking distance to the tourist attractions, Senado square.",4/5
431,Macau Masters Hotel,"Great location with convenience transportation in the walking distance to 7-11, Senado Square, Saint Paul Church and the famous egg to cafe. You can take the bus directly from the airport to the hotel, the bus stop is in front of the hotel. Staffs are very friendly and helpful. The room facilities quite old, but good. Worth to pay",5/5
432,Macau Masters Hotel,"It's a nice place to stay, budget friendly, staff is accommodating... they said it's has a hard bed, but it's still okay... CR with cute bathtub... it's true they're requiring a deposit, I gave 500HKD... but they returned it as we …",4/5
433,Macau Masters Hotel,Simple hotel with very small rooms... breakfast is set not buffet so not really worth it to include breakfast. overall ok.,3/5
434,Macau Masters Hotel,I love here very close to Sentosa by walk just 10 mins,5/5
435,澳门遇莲客栈,위치가 너무 애매하고 시설도 오래되서 지저분해요 추천하기 좀 그래요,1.5/5
