,hotel_name,review,rating
212,Gia Bao Palace Hotel,(Translated by Google) Affordable 3-star hotel in the old town near the lake for a walk takes 3 minutes. …,3/5
213,Gia Bao Palace Hotel,,4/5
214,Gia Bao Palace Hotel,Hotel near hoan kim lake. Nice location. Price also good .,5/5
215,Gia Bao Palace Hotel,Excellent service at resonable price. Strategic location. 1min walk to Hoan Kiem lake. Many tour operations next by.,5/5
216,Gia Bao Palace Hotel,"(Translated by Google) Last time my sister came back home and stayed for a few days here so I had a chance to try it
The food here is cooked by the hotel chef, I can go to the kitchen to see (but I …",5/5
217,Hanoi Elite hotel,"Really good little Hotel in Hanoi. The staff is extremely helpful , the shower is good and breakfast is plenty. Also the location is best for tours through the old part of the city. But it was quite noisy at times during the night although …",5/5
218,Hanoi Elite hotel,"Excellent service, very friendly staff. The rooms are well put together and very clean. Breakfast was great. Location is perfect. The staff are more than happy to carry your bags up the stairs for you. No complaints at all, would highly recommend this place",5/5
219,Hanoi Elite hotel,"Only stayed a night but was very impressed with the friendly service & would like to stay there again if in Hanoi. The location is good, close to where all the action is. …",5/5
220,Hanoi Elite hotel,"Absolutely lovely hotel, we booked it twice because we enjoyed our stay so much. The rooms are spotless and well put together, the employees are incredibly sweet and helpful, and although it's right in the heart of Hanoi old quarter, you do not hear any outside sounds. Definitely our favourite hotel during our trip in Vietnam",5/5
221,Hanoi Elite hotel,"very comfortable and friendly hotel in the middle of hanoi. some nice restaurants, bars and tourist offices are just around. however, it is also very busy. Very friendly and helpful staff",4/5
222,Hanoi Elite hotel,"Very friendly and supportive staff. Nice rooms. Very quiet, backyard facing room. Only stairs though. …",5/5
223,Hanoi Elite hotel,"The hotel is located in the heart of the Old Quarter right off the rowdiest intersection of beer street, but it’s tucked away in a quiet alley so noise isn’t an issue when you’re trying to sleep. The facilities are clean and cozy, and …",5/5
224,Hanoi Elite hotel,"Exceptional quiet location steps away from lake, shopping, dining, full immersion in the colourful Vietnamese culture... and it’s coffee fit for connoisseurs!
Exceptional old-world service! Ha and her staff were amazing. They even went literally out of their way to personally hand deliver us and our luggage safely to our next venue.",5/5
225,Hanoi Elite hotel,"Great hotel in a great location without the noise, but be aware that in this area space is limited so not only when walking around, but also in this hotel : rooms are smaller as you would expect, tight stairs and no elevator which is great …",4/5
226,Hanoi Elite hotel,"Nice quiet hotel in the city center with young and kind staff, eager to help us with anything. I like their attention to small details, breakfast and eco-friendliness.",5/5
227,Little Hanoi Hotel,The hostel is ok for short stay to visit places around Hoan Kiem lake. It's just about 30m to the lake.,3/5
228,Little Hanoi Hotel,"Good standard budget hotel. The room was clean, and beds were comfy. The staff (especially Lilly) were lovely and very helpful with reconnections for good restaurants in Hanoi and advice for the rest of our trip in Vietnam.",4/5
229,Little Hanoi Hotel,A great place to stay in a mint location. Right in the city center. The staff are very kind and helpful and the rooms are clean and tidy. This place is good value for a low budget.,5/5
230,Little Hanoi Hotel,"We went for the 2 single beds. Clean spacious room with an above average bathroom. Has a tub. Has mini fridge Mattress wasn't too soft, so that's good for me.
No elevator so if you're on the higher floors be ready for a workout (especially …",4/5
231,Little Hanoi Hotel,"Incredibly nice reception staff. Excellent English spoken and made us feel super welcome. We only stayed one night and had an evening train the next day. They gave us a late check out and let us hang out in the lobby as long as we liked, forcing free coffee and tea on us.",5/5
232,Little Hanoi Hotel,"I would give this hotel 4 stars solely on the room /vs price, however they deserve an extra star for many reason. -Receptionists are extremely helpful,
-free coffee, tea and fruit. …",5/5
233,Little Hanoi Hotel,"Great Location, lovely and caring staff, very clean and comfortable room! Good place if you have just arrived first time in Hanoi!",5/5
234,Little Hanoi Hotel,Amazing view from the room. Very warm and helpful lady at the reception,5/5
235,Little Hanoi Hotel,"I spent 4 nights recently at The Little Hanoi Hostel 2 & loved it.
It is great value for money,perfectly located & is directly opposite Hoan Kiem Lake. …",5/5
236,Little Hanoi Hotel,"Really wanted to like this place as woman running it is very friendly and the stay was mostly comfortable. Unfortunately the bus trip she booked me on was a bit of a scam. She showed me a picture of the bus when I booked a ticket, which …",2/5
237,Hanoi Blue Sky Hotel,The beds were the best we had in our whole trip. Staff and owner are really really nice and helpful. Right in the old quarter it is positioned perfectly. Many coffee and food opportunities right around the corner,5/5
238,Hanoi Blue Sky Hotel,The staff at Blue Sky was very kind. Our room was clean and comfortable. The hotel is in the middle of old town and easy walking to many tourist spots.,5/5
239,Hanoi Blue Sky Hotel,"It’s OK enough. Beds and pillows are very comfortable. Breakfast (toast, greasy veggie omelette, fruit, tea or coffee) is enough to start your day. Rooms with “balcony” have the A/C outlet drainage going to the balcony, making it soaking …",3/5
240,Hanoi Blue Sky Hotel,"Stayed twice. Great location, right across from a corner store, around the corner from lots of cool food. Good breakfast included. Coffee, tea and fruit all day for free. Wifi and showers were good. Rooms clean and large. Always one good English speaker working who can give good recommendations.",5/5
241,Hanoi Blue Sky Hotel,Do not come here. When you first get here thay will offer you a other hotel to go to. Then said we can stay two nights here and the other two at the other hotel. Dad and Sister book this six months for a three singles bed. Did not turn …,1/5
242,Hanoi Blue Sky Hotel,"Room is comfortable. But noisy due to next to road side. Should prepare hair dryer, international socket and mineral water for guest used.",3/5
243,Hanoi Blue Sky Hotel,Room service very good. Every morning do cleaning,5/5
244,Hanoi Blue Sky Hotel,1 star for the staff very kind and helpful but it stops there. Photos on booking sites are from the Blue Sky 2 hotel which has closed down and taken over by someone else. so you dont get what you pay for from photo description,1/5
245,Hanoi Blue Sky Hotel,"great place, service and price.
the room was nice, there is sometimes without hot water. …",4/5
246,Hanoi Blue Sky Hotel,"map in google is not accurate (200m away)
staff very polite n nice
room okay …",5/5
247,Hanoifamilyhotel,"It was late night check in, where staff is so helpful.",5/5
248,Hanoi Family Homestay,"(Translated by Google) To flee !!
(Original)
A fuir !!",1/5
249,Hanoi Family Homestay,,1/5
250,Hanoi Family Homestay,,2/5
251,Hanoi Family Homestay,,2/5
252,Hanoi Family Homestay,Awesome experience in Hanoi :),3/5
253,Hanoi Family Homestay,Room has seen better days,3/5
254,Hanoi Family Homestay,"(Translated by Google) We really thought that by the note the accommodation would be quite better.
The rooms are somewhat noisy, the air conditioning and the plugs did not work …",3/5
255,Hanoi Family Homestay,"(Translated by Google) The best cooking class in Hanoi!
(Original)
하노이에서 경험한 최고의 쿠킹클래스!",3/5
256,Hanoi Family Homestay,It is cozy and the host friendly. Close to the night market and the old town. It is a really simple accommodation and since its so close to the center it gets noisy really early in the morning,4/5
257,Hanoi Family Homestay,"4 room guesthouse, clean, comfy bed, air conditioning worked, fantastic hostess (Perfume) cooked delicious meals and provided useful local info and sells tour packages. Great deals! Made me feel welcome. I'll be back.",4/5
258,Bonjour Hanoi Hotel,"Reception staff was very friendly and helpful. The food recommendations were good. We had the room on the ground floor, behind reception. It was windowless and musty, and somewhat noisy and bright from the reception lights at night. I …",4/5
259,Bonjour Hanoi Hotel,An amazing place to stay. Great location. Everything you need is just at the door step. The staff is humble and ready to guide and help round the clock. English and French speaking staff. Rooms are spacious and comfortable. Must try. I will visit again and again. Thank you.,5/5
260,Bonjour Hanoi Hotel,"Perfect, cozy and central place to stay in Hanoi downtown! Located in the old quarter most of sightseeing spots can be reached easily by walk. The rooms are tidy and comfortable with AC. A small breakfast helps to start your day right. …",5/5
261,Bonjour Hanoi Hotel,"I stayed one night with my partner and a friend, in their 3 bed room. It was a nice room with good breakfast and very friendly staff. They gave us extra water and advice on how to spend our one evening in Hanoi. We stayed on the top floor, …",5/5
262,Bonjour Hanoi Hotel,"I booked the hotel for 4 days before going to Sapa, then decided to stay there again when I returned to Hanoi as hotel offered to give us lower floors room because the stairs were difficult to manage. We are elderly and the stairs were …",1/5
263,Bonjour Hanoi Hotel,Probly one of the best hotels in Hanoi.,5/5
264,Bonjour Hanoi Hotel,come back again . every thing is ok. especially staff. the HA long BAY tour is very exellent,4.8/5
265,Bonjour Hanoi Hotel,the room is clean. the comfy bed.very happy to stay here. we will come back,5/5
266,Bonjour Hanoi Hotel,Comfortable and nicely,5/5
267,Bonjour Hanoi Hotel,Nice staff!,5/5
268,Hanoi Serenity Hotel,"This was our first time staying here and we picked this hotel because of the reviews. Love this place. Although, the rooms were a bit small and not big like what we are use to it was clean. The bed was comfortable. Pillow and mattress was …",5/5
269,Hanoi Serenity Hotel,"We had such a nice stay here at Serenity Diamond Hotel. Mint (lady at reception) was super friendly, helpful, not pushy and incredibly welcoming! The facilities and room were great value for money. Location was perfect. We were able to …",5/5
270,Hanoi Serenity Hotel,"Serenity Hotel is located in ancient city so all the sights could be reached withing few minutes walking. The rooms are clean and the breakfast is very good. During our trip the hotels offered good service, but this hotel had the best. The excellent staff is very helpful and friendly. We'd love to return in our next visit.",5/5
271,Hanoi Serenity Hotel,"Amazing location and amazing staff. Martin is an amazing guy and it is so easy to reach him at any point of time. Very good people and I would recommend this property to everyone if people are looking to stay in Old Quarter, Hanoi!!!",5/5
272,Hanoi Serenity Hotel,Great location in Hanoi’s Old Quarter. Staff was quite helpful for activities and transport. Given room did not match the room we booked (no windows). Bring your earplugs if you actually have a window. Breakfast very basic.,3/5
273,Hanoi Serenity Hotel,"Stayed here for 8 nights and was perfect. The hotel is located in the old quarter and walking distance to everything. The staff were friendly and warm. They upgraded our room free of charge which was a bonus. The breakfast was sufficient, rooms were cleaned daily. Overall an excellent stay!",5/5
274,Hanoi Serenity Hotel,"Stayed here for four nights. The most kind and caring staff we have come across in Vietnam. Anything we asked for, they provided; including tours, drivers to and from the airport and a great knowledge of what can be done inside and outside …",5/5
275,Hanoi Serenity Hotel,"Very clean, modern rooms, bed sheets were the softest, bathroom excellent. Breakfast was pretty good, too. Omelette and the coffee stand out. Extremely friendly staff that are willing to help in many regards. They stored our big backpacks …",5/5
276,Hanoi Serenity Hotel,Nice place to stay. But to old and so crowded in a room. Breakfast good. Water pressure in bathrooms no so good. Water heater also not so hot.,3/5
277,Hanoi Serenity Hotel,"We spent few nights in this hotel, we use it as base to visit Halong Bay and Sapa, every time we checked out we had no problem in leaving our big bags there, they take care of it and when we came back and checked in again our luggage was …",5/5
278,Hanoi Moment Hotel,"Hotel isn’t exactly the most modern building. However, the service staff and the location made up for it. The male and female receptionist have been very helpful and even assist us to extend our hotel room for late checkout. Totally …",4/5
279,Hanoi Moment Hotel,Very centrally located in Old Quarter...seems to be located on a street w many stationary shops.Tour agency in hotel is very helpful. I like how they are able to provide recommendations for authentic food experience and not just touristy …,4/5
280,Hanoi Moment Hotel,The staff are nice and helpful. They provide useful information to guests and always greet you with smile. The room is not very big but nice and cozy. The sound isolation system of the room can be better. I have a great time while staying in Golden Moment during my trip in Hanoi.,4/5
281,Hanoi Moment Hotel,"Our stay was fantastic! The staff was super helpful, friendly and polite from the beginning to the end of our stay. Everything was ready when we arrived which was great since we were really tired from a long flight. The location of the …",5/5
282,Hanoi Moment Hotel,We stayed between 17/12 to 19/12. Have the family suit. Rooms are clean and spacious. Staff are great and very helpful. Was easy check in and check out. Very close to shops and restaurant. Wish we could stay longer. The staff made sure that our rooms are comfortable and clean every day. Would recommend to stay here if visiting Hanoi.,5/5
283,Hanoi Moment Hotel,This is a super hotel for the price. The location is excellent. The staff are very friendly and helpful. The room (junior suite) was very clean and had a very comfortable bed. Huge shower! Breakfast was really good. Plenty of food. Will definitely stay here again if back in Hanoi.,5/5
284,Hanoi Moment Hotel,The staff at the front desk were so nice and friendly and took the time to ask you what you wanted to do for the day and offered to assist in booking trips. They knew most by name which was very nice! …,4.8/5
285,Hanoi Moment Hotel,Hanoi Golden Moment Hotel located in Old Quarters and nearby almost everything and lake is also on walking distance. …,5/5
286,Hanoi Moment Hotel,"I'm amazed with the way they treat and service you. It was awesome
Check in was easy as well. …",4/5
287,Hanoi Moment Hotel,The hotel is not at all clean as it looks in photo. The hospitality is good because all people in vietnam very good .. but apart from that this hotel is not good. They will lock main iron shutters of hotel at night . The rooms are too old and dark . I changed to Airbnb and much better,2/5
288,Hanoi Marigold Hotel,Best hotel ive been in Hanoi for its price range. Staff is very friendly as well. Will come back for sure.,5/5
289,Hanoi Marigold Hotel,Reasonably priced! A hidden gem.,5/5
290,Hanoi Marigold Hotel,Difficult to park your motobike,5/5
291,Hanoi Marigold Hotel,"(Translated by Google) Old town center hotel, very close to Dong Xuan market. very quiet location. The hotel is new and beautiful again. Enthusiastic staff are full of criticism. booking for the season so the price is very good. generally …",5/5
292,Hanoi Marigold Hotel,(Translated by Google) Clean hotel attentive service staff. The location of the old town center is very convenient for young people to have fun shopping and walking. …,5/5
293,Hanoi Marigold Hotel,(Translated by Google) The hotel is located in the center of the old town. Nice view of the hotel is very new and close to Dong Xuan market. The prices are very cheap and the staff are professional. …,5/5
294,Hanoi Marigold Hotel,"(Translated by Google) 3-star hotel, modern equipment. Near Dong Xuan market, the staff is enthusiastic and very supportive. …",5/5
295,Hanoi Marigold Hotel,"(Translated by Google) New hotels, 3-star hotels, modern equipment, convenient dining and travel. …",5/5
296,Hanoi Marigold Hotel,"(Translated by Google) Old town hotel, center, near Hoan Kiem lake, 3 star hotel. …",5/5
297,Hanoi Marigold Hotel,"(Translated by Google) The hotel is walking distance, convenient to travel, a staff of young and enthusiastic, convenient to the whole association …",5/5
298,Nhà nghỉ Năm Thanh,"(Translated by Google) Clean guesthouse, enthusiastic owner. Opposite Hanoi Medical University Hospital, so it is very convenient for resting and waiting for results. …",5/5
299,Nhà nghỉ Năm Thanh,"Nhà nghỉ sạch,rẻ,đẹp. Chủ nhà thật thà, nhiệt tình",5/5
300,Hanoi Family Homestay 2,"The manager is very rude!
We have booked a room on Agoda and when we arrived in Hanoi she wanted to charge us more because she put a wrong amount. …",1/5
301,Hanoi Family Homestay 2,"Worst place I've ever stayed. Never faced more inconvenient in my life. The dorm I booked was under construction (I had booked 2 months in advance). They didn't send mail. When I arrived at property, I was forced to pay more n stay in …",1/5
302,Hanoi Family Homestay 2,,1/5
303,Hanoi Family Homestay 2,"(Translated by Google) Rooms are clean, cheap
(Original)
Phòng sạch sẽ, giá rẻ",2/5
304,Hanoi Family Homestay 2,,2/5
305,Hanoi Family Homestay 2,"Perfectly decent, average place to spend a night or two in a perfectly quiet location not too far off from the old quarter. All in all this very simple hotel is nothing to write home about. And I can't help having the impression that a …",3/5
306,Hanoi Family Homestay 2,Reception is very nice!,3/5
307,Hanoi Family Homestay 2,,3/5
308,Hanoi Family Homestay 2,,3/5
309,Hanoi Family Homestay 2,(Translated by Google) Must be in a small lane about 20m to arrive. The owner is enthusiastic. There is a delicious noodle shop nearby .. …,4/5
310,Amorita Boutique Hotel,"As seems typical for this area of Hanoi, the staff are always very friendly and helpful.. the rooms are pleasant enough, and and the breakfast provided was okay (we had better at the previous hotel nearby). …",3/5
311,Amorita Boutique Hotel,"Very good hotel staff.
They took care of us very nicely.
We stayed there for couple of times. …",5/5
312,Amorita Boutique Hotel,"Excellent hotel for the money. Nice location in Hanoi's old quarter. Only a few blocks from the water puppet theatre and lake temple.
The staff was very very friendly. Free breakfast was excellent as well. Larger pillows would be nice, and hair conditioner. Really enjoyed our stay.",5/5
313,Amorita Boutique Hotel,"Nice hotel with very friendly and helpful staff! Rooms are very clean, but may not have an outside window (mine didn‘t) which may prevent traffic noise. Just avoid the rooms next to the elevators, that noise can be very annoying... …",4/5
314,Amorita Boutique Hotel,"There are few places we've felt as welcomed and taken care of as we've been here. We stayed here for three nights. We were some tricky guests with some last minutes rearrangements, but they managed it really well. The staff were really friendly and attentive. As for the location, it's as central as it could get.",5/5
315,Amorita Boutique Hotel,A small boutique hotel in Old Quarter but with a big heart.  We planned a North Vietnam trip for 9 days and used Hanoi as our base while we moved to different places. Amorita is located ideally in Old Quarter near the lake and also close to …,5/5
316,Amorita Boutique Hotel,The service here really nice. I can honestly say that without exception all the staff were friendly and very helpful. We were given the highest (7th) floor suite and it was really nice. Michael recommended lots of great things to see as well as helped us with onwards travel arrangements.,4.8/5
317,Amorita Boutique Hotel,"Didn't have a single problem and the service was exactly what I asked for. Their English is very good so the language barrier isn't too bad. Didn't fancy that you need your card to access the ""power"" I couldn't charge my devices when I leave my room but regardless of that... I enjoyed my stay.",4/5
318,Amorita Boutique Hotel,"Rooms are neat and tidy.
The breakfast they provided is quite good, and they change up the menu every …",4/5
319,Amorita Boutique Hotel,"Nice staff, nice location and the room was so clean. Just loved the accommodation.",4/5
320,Hanoi Backpackersuite Hostel,Bad hostel overall. The rooms are near the bar and it gets very noisy. The bathooms were also very dirty with hair all over the place and also poo stains in the toilets. The curtains were half broken so it didn't really add any privacy. …,1/5
321,Hanoi Backpackersuite Hostel,"We booked a bus tour to Sapa with the owner of the hostel and we agreed on 920k which he said is a good deal for the green bus. What we got was queen cafe bus.
Don't go with queen cafe bus, it was horrible. Book your tours online and NOT with the hostel!",1/5
322,Hanoi Backpackersuite Hostel,They failed to honor our bookings and we had a terrible experience with management. We had three major issues: …,1/5
323,Hanoi Backpackersuite Hostel,It doesn't lolk like the pictures you can find.... The are no lockers where you can put your backpack or luggage.....you will find some small lockers which don't work because broken... During the nigjt the building will shake because of the train... One of the worst hostel I have ever been,1/5
324,Hanoi Backpackersuite Hostel,Terrible service!,1/5
325,Hanoi Backpackersuite Hostel,"(Translated by Google) Not recommended! The room was really dirty, there were everywhere leftovers on the table, our sheets were dirty, the bathroom was totally dirty and the sink looked like it would almost fall off. It looked like the …",1/5
326,Hanoi Backpackersuite Hostel,"(Translated by Google) I stayed in the dormitory because it looked beautiful in the picture when I made a reservation, but the smell of ammonia smelled from the toilet attached in the room was the worst, no hot water in the shower, no …",1/5
327,Hanoi Backpackersuite Hostel,"(Translated by Google) !!!! Double room ""DELUXE"" or rather HORRIBLE.
Odor and presence of intense humidity in the room. Deodorants have been used to …",1/5
328,Hanoi Backpackersuite Hostel,"(Translated by Google) Following the positive reviews on TripAdvisor, .. we decided to choose this location for our night. We unfortunately have to opt for a double room located on the 4th floor. This room had a big humidity problem, stain …",1/5
329,Hanoi Backpackersuite Hostel,"(Translated by Google) -Rooms are way too noisy
-Shower and toilet are together (without partition)
- hard mattresses …",1/5
330,Hanoi La Vision Hotel,We booked online and the hotel overbooked. Left us without a hotel on a Saturday night at 6pm. Nothing anywhere remotely close was in our price range. Staff was not helpful at all. Proceed with caution when booking unless you book in person.,1/5
331,Hanoi La Vision Hotel,I was very surprised that this hotel has good reputation. This hotel has a very serious problem. Smelly room. Water facility without normal operation. There is no elevator.,1/5
332,Hanoi La Vision Hotel,"I made a reservation and asked about shuttle service from the airport. After many days of no reply, I asked them again but still no reply after many days so I cancelled my reservation.",1/5
333,Hanoi La Vision Hotel,(Translated by Google) the staff in this hotel had two faces. there was my payment between two faces. …,1/5
334,Hanoi La Vision Hotel,"(Translated by Google) worst. I suddenly changed the room .. even into a cheaper room. Refunds do not take place at the time of reservation, but rather at the current price. The ants were floating in the coffee pot and could not write …",1/5
335,Hanoi La Vision Hotel,"(Translated by Google) When I checked in, the room was overbooked, so I was told that I had to move it to another hotel of the same class, so I thought it would be the same level or a better level room. However, the condition of the hotel I …",1/5
336,Hanoi La Vision Hotel,,1/5
337,Hanoi La Vision Hotel,,1/5
338,Hanoi La Vision Hotel,Dirty toilet when checked in and even though I complained it kept dirty. Couldn't close shower door and there was missing tiles to stop the passage of water so I got the bathroom wet. They Will charge money if you use the towel to stop the water from weating the bathroom. Dirty towel also. Avoid it if you can.,2/5
339,Hanoi La Vision Hotel,"(Translated by Google) I was good at English and stayed comfortably. The sticky king was changed. The hiring is too severe. If you come across a lot of hips, you'll be bewildered. …",2/5
340,Hanoi Eclipse Hotel,"(Translated by Google) VERY BAD I WAS ALONE AND THEY TRIED TO ENTER THE ROOM WHEN I SLEEP WITH THE NOISE OF THE LOCK I WAKE UP, OFTEN FRIGHT I DO NOT RECOMMEND IT …",1/5
341,Hanoi Eclipse Hotel,,2/5
342,Hanoi Eclipse Hotel,,2/5
343,Hanoi Eclipse Hotel,,4/5
344,Hanoi Eclipse Hotel,,4/5
345,Hanoi Eclipse Hotel,"(Translated by Google) Good hotel, ideal to spend one or two nights.
The shower is perfect and the bed super comfortable.
And most importantly, great prices! 👌🏼 …",5/5
346,Hanoi Eclipse Hotel,"(Translated by Google) Nice, professional
(Original)
Đẹp, chuyên nghiệp",5/5
347,HANZ Hanoi Grand Maison Hotel,"(Translated by Google) This predecessor was a gratitude hotel, people often sneak into the room to steal money, change the name and do it again …",1/5
348,HANZ Hanoi Grand Maison Hotel,"(Translated by Google) New, clean hotel, around many delicious eateries. Very close to Dong Xuan market, busy during the day, quiet at night. enjoyed this hotel …",4/5
349,HANZ Hanoi Grand Maison Hotel,"(Translated by Google) Everything is quite new in the new hotel, quite surprising when the room price is very cheap. will support the hotel for a long time …",4/5
350,HANZ Hanoi Grand Maison Hotel,"(Translated by Google) Very good service
(Original)
Dịch vụ rất tốt",4/5
351,HANZ Hanoi Grand Maison Hotel,recommend!,5/5
352,HANZ Hanoi Grand Maison Hotel,"(Translated by Google) The room is beautiful and clean, everything is ok, the owner is very lovely. In short, it's a place you should visit if you come to Hanoi to play …",5/5
353,HANZ Hanoi Grand Maison Hotel,"(Translated by Google) My team booked this hotel for 4 nights, during the stay here, I found ks working very well. despite the season, services are also severely limited. But keeping the rooms clean is done very well by the hotel. …",5/5
354,HANZ Hanoi Grand Maison Hotel,"(Translated by Google) Large room space, not too lavish or splendid, but the receptionist and staff are very enthusiastic. I stayed 3 nights very comfortably. Good price. The shuttle was very punctual. …",5/5
355,HANZ Hanoi Grand Maison Hotel,"(Translated by Google) Last week, my family had the opportunity to go to Hanoi for a business trip and stayed at this Hanoi De Maison Grand hotel. It's beautiful and convenient, nice staff, happy service, room rates are also cheap. I give …",5/5
356,HANZ Hanoi Grand Maison Hotel,"(Translated by Google) Cheap hotel in the old town, attentive service, enthusiastic, will support long! …",5/5
357,Hanoi Prime Center Hotel,"We loved our time here! The room was clean, comfortable and modern.
The breakfast is very good and the staff is always ready to help you and satisfy your requests. The location is perfect if you want to have an understanding of …",5/5
358,Hanoi Prime Center Hotel,Very friendly staff and great service! Our room was quiet and clean. Towels were changed on a daily basis. We also bought our SIM-cards there and they work perfectly (9GB for a month for around 9 Euro). If you are travelling on a …,5/5
359,Hanoi Prime Center Hotel,"This is the best place to stay in Hanoi. Reasons why...
1). Friendly and nice staff.
2). Well located. …",5/5
360,Hanoi Prime Center Hotel,I am happy and pleased to stay at the hotel. The room is very clean. Very attentive and hands-on staffs! Strategic location at Hanoi Old Quarter area. So happy to find this hotel. Recommended!,5/5
361,Hanoi Prime Center Hotel,"Great staff, and amazing location. I highly recommend as the area you're in is special. The hosts here will take care of you and you get a great free breakfast. Rooms are very clean and spotless. If you need anything you can ask the front desk and they will do everything they can to take care of your needs to make your stay amazing.",5/5
362,Hanoi Prime Center Hotel,"Despite the great location, free bike parking and spotless, good value rooms I can't rate this hotel higher. A disastrous WiFi connection is a definite deal breaker in a big city hotel in 2020, but even worse is dishonest service. They …",2/5
363,Hanoi Prime Center Hotel,"Brilliant hotel - staff were friendly and really went out of their way to make us feel welcome. We arrived at 4am (we misjudged our night bus timings) and had to buzz in at that time, waking up the staff member at the desk. They couldn't …",5/5
364,Hanoi Prime Center Hotel,I only got to experience this place for a few hours but the time I was there I felt very welcome and safe. The room was very clean and modern and only 10 minutes walk from local shops and restaurants. I was so touched how the staff go out …,5/5
365,Hanoi Prime Center Hotel,"The best room I have ever stayed for less than $20. The room was lovely, with a fridge, TV, fan and air con. The staff were super helpful and friendly. Would definitely stay here again.",5/5
366,Hanoi Prime Center Hotel,"We had a nice stay at this hotel. The staff is really friendly and also gave us a great overview on what to do in the area.
Also we liked the breakfast buffet. …",5/5
367,Emerald Trendy Hotel,"Great place, super helpful and friendly staff. They took great care of us and our two small children. We really felt at home. The rooms are nice and we got a free baby cot also. We chose the bigger size and that was great! Highly recommend!!",5/5
368,Emerald Trendy Hotel,"The customer service was impeccable of for such a great value. The staff cohesively made our stay very memorable. Thanks to Jasmine for helping us plan trips, transport, tours and was very helpful before our visit with excellent …",5/5
369,Emerald Trendy Hotel,"Fantastic service, welcoming staff and clean and comfortable hotel. I am a repeat visitor. There is so much to recommend. The location is superb, within walking distance of the lake and many delicious restaurants. But what makes this hotel …",5/5
370,Emerald Trendy Hotel,"Great location, sensational service!
This hotel set an all-time record for best and most personal service. (And I …",5/5
371,Emerald Trendy Hotel,The best thing about this hotel is the staff! They’re so friendly and always ready to help you.,5/5
372,Emerald Trendy Hotel,The staff in Hanoi Emerald Waters Hotel Trendy is beyond excellent! They should take pride of how they look after their guests. Exceptional customer service. They always make sure that all your needs are well attended. We had an incident …,5/5
373,Emerald Trendy Hotel,Excellent accommodation. Really clean. Great atmopshere. Breakfast is sensational with a great variety to choose from. The staff are so wonderful and friendly. They are so helpful. Always asking us if we need any information or assistance.,5/5
374,Emerald Trendy Hotel,"Incredible time in Hanoi simply due to the care, attention and high level of service. If you are a family looking to visit Hanoi, then definitely stay with them as they are so so accommodating. …",5/5
375,Emerald Trendy Hotel,"Always as excellent as I've expected. Perfect location, close to lake and at same time avoid the traffic inside of the old town. Perfect service, smile always on the face of each staff.",5/5
376,Emerald Trendy Hotel,"very nice location, 10 min walk from old town, great breakfast, the rooms are a little too small, personnel is professional and helpful. I would choose it again for my next stay in Hanoi. Book in advance so you can have a deal. I m not giving 5 because the room was a bit too small. I recommend.",4/5
377,Eclipse Legend Hotel,"Overall quite okay. You received what you paid for. It is decent for a three star but I would advise not to expect too much. The breakfast consisted of four to five kinds of fruits and five warm dishes. The staff was friendly and helpful. They helped us call our tour group, which was nice.",4/5
378,Eclipse Legend Hotel,"Lovely breakfast buffet. The rooms are soundproofed from the noisy roads below which is great. I recommend not staying in the honeymoon suite, the round beds are not ideal. The staff are fab. Be sure you get back to the hotel before …",4/5
379,Eclipse Legend Hotel,The reception people and all staff here were awesome! Loved the complimentary tea on arrival. Amanda at the front desk gave us a city map and highlighted all the spots we might want to see. They were great at communication ahead of time …,5/5
380,Eclipse Legend Hotel,"We really can't wait to be back. Greatest staff in Hanoi. My room had been very recently renovated. Front desk was as always very nice, eager to please. The housekeeping did a fantastic job on a daily basis. The staff was really accommodating and friendly. You truly get what you pay for here.",4.8/5
381,Eclipse Legend Hotel,"Friendly and helpful staff and gave me two great recommendations for food in the neighborhood. I paid $975,000 VND total for 2 nights. Great deal. Bonus: they upgraded me the first night as my room was not ready. The hotel was close to …",3/5
382,Eclipse Legend Hotel,"The services was good and the receptionists were friendly and helpful. The room was clean and comfortable but if you prefer a quiet room, ask one without windows facing the street. The breakfast was tasteful for a budget hotel.",5/5
383,Eclipse Legend Hotel,The whole property is extremely clean. The hotel’s transportation is very convenient. Great way to indulge yourself great meal. The air conditioning was very effective. The neighborhood itself is quite nice to walk around. Really good interactions with guest services prior to my visit. There are lots of restaurants nearby.,5/5
384,Eclipse Legend Hotel,"When I came to Hanoi for a marathon event, I stayed 1 night in room 502.
Hotel location is good. The room facilities were acceptable to me.
However, there is a serious problem that the hotel’s owner needs to fix. It was …",3/5
385,Eclipse Legend Hotel,"- great position
- my room quite cheap but the condition of the room is not so good
+ water leak in the toilet even no one use.",3/5
386,Eclipse Legend Hotel,Me and my brother had the most wonderful stay in Hanoi especially at Eclipse Legend Hotel. The staff saw this and ran out to help us across the road. The rooms were clean and more space. The location of the hotel is great for the old quarter and the lake.,5/5
387,OYO 619 Chikoo Homestay (spot-on),"(Translated by Google) Low quality
(Original)
Chất lượng kém",2/5
388,OYO 619 Chikoo Homestay (spot-on),"The beds are AMAZING! I have not slept on a more comfortable bed in years! Friendly service and goes out of their way to assist you.Thank you Chikoo, I will be back when I am in Hanoi again 👍",5/5
389,OYO 619 Chikoo Homestay (spot-on),Very good family always smile and do the max for help you. Never see place so clean like here. And very good price,5/5
